Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP11;qValue;fold;log2(fold)
;1722461;1721502;;-;-;SCO1610;hypothetical protein;18;17;1;1,058823529;0,08246216
;2722943;2721099;;-;-;SCO2524;hypothetical protein;19;17;1;1,117647059;0,160464672
;1359896;1361419;;+;-;SCO1289;GntR family transcriptional regulator;20;17;1;1,176470588;0,234465254
;7729661;7728261;;-;-;SCO6962;glutamine synthetase;21;17;1;1,235294118;0,304854582
931212;931212;929779;;-;-;SCO0884;oxidoreductase;22;17;1;1,294117647;0,371968777
;511124;512215;512215;+;-;SCO0490;esterase;24;17;1;1,411764706;0,497499659
6394529;6394529;6397648;;+;-;SCO5842;hypothetical protein;24;17;1;1,411764706;0,497499659
;8406342;8404672;;-;-;SCO7581;hypothetical protein;24;17;1;1,411764706;0,497499659
;7820142;7819501;;-;-;SCO7032;hypothetical protein;25;17;1;1,470588235;0,556393349
;909472;908813;908813;-;-;SCO0862;hypothetical protein;26;17;1;1,529411765;0,612976877
;4804464;4805564;;+;-;SCO4388;citrate synthase 2;26;17;1;1,529411765;0,612976877
7068796;7069255;7069434;7069441;+;-;SCO6404;hypothetical protein;26;17;1;1,529411765;0,612976877
1591387;1591387;1590407;;-;pyrB;SCO1487;aspartate carbamoyltransferase catalytic subunit;27;17;1;1,588235294;0,667424661
;6406090;6407082;;+;-;SCO5850;hypothetical protein;27;17;1;1,588235294;0,667424661
;6474436;6474317;;-;-;SCO5907;hypothetical protein;1;18;1;0,055555556;-4,169925001
;6768101;6768478;;+;-;SCO6165;hypothetical protein;1;18;1;0,055555556;-4,169925001
;553140;552403;;-;-;SCO0519;oxidoreductase;1;18;1;0,055555556;-4,169925001
;3637594;3639204;;+;-;SCO3289;large membrane protein;1;18;1;0,055555556;-4,169925001
;4390861;4392000;;+;-;SCO3997;integrase;1;18;1;0,055555556;-4,169925001
99968;99949;99335;;-;-;SCO0121;ABC transporter ATP-binding protein;2;18;1;0,111111111;-3,169925001
;5786875;5786603;;-;-;SCO5316;acyl carrier protein;2;18;1;0,111111111;-3,169925001
;3880083;3881228;;+;-;SCO3511;lipoprotein;3;18;1;0,166666667;-2,584962501
;4407330;4406863;;-;-;SCO4010;hypothetical protein;3;18;1;0,166666667;-2,584962501
;4763841;4761670;;-;-;SCO4348;hypothetical protein;3;18;1;0,166666667;-2,584962501
;6854429;6853107;;-;-;SCO6231;sugar transport system sugar-binding lipoprotein;3;18;1;0,166666667;-2,584962501
;127571;128290;;+;-;SCO0135;hypothetical protein;4;18;1;0,222222222;-2,169925001
;2035547;2036536;;+;-;SCO1901;zinc-binding dehydrogenase;4;18;1;0,222222222;-2,169925001
;2637014;2638096;;+;-;SCO2451;rod shape-determining protein MreB;4;18;1;0,222222222;-2,169925001
;7837144;7837980;;+;uppP;SCO7047;UDP pyrophosphate phosphatase;4;18;1;0,222222222;-2,169925001
;281132;280692;;-;-;SCO0288;hypothetical protein;5;18;1;0,277777778;-1,847996907
;892672;892238;;-;-;SCO0843;hypothetical protein;5;18;1;0,277777778;-1,847996907
;3015897;3016268;;+;-;SCO2765;hypothetical protein;5;18;1;0,277777778;-1,847996907
;3800455;3799715;;-;-;SCO3437;hypothetical protein;5;18;1;0,277777778;-1,847996907
;3862690;3861209;;-;-;SCO3496;lyase;5;18;1;0,277777778;-1,847996907
;2150635;2151567;;+;-;SCO2009;branched-chain amino acid ABC transporter permease;6;18;1;0,333333333;-1,584962501
;2202760;2204337;;+;-;SCO2055;hypothetical protein;8;18;1;0,444444444;-1,169925001
;3818494;3817745;;-;-;SCO3458;hypothetical protein;8;18;1;0,444444444;-1,169925001
5453647;5453774;5453983;5453983;+;-;SCO5018;hypothetical protein;8;18;1;0,444444444;-1,169925001
6858400;6858440;6859594;6859761;+;-;SCO6234;beta-mannosidase;8;18;1;0,444444444;-1,169925001
;7166360;7164555;;-;-;SCO6475;oxidoreductase;8;18;1;0,444444444;-1,169925001
;921419;920727;920378;-;-;SCO0874;hypothetical protein;9;18;1;0,5;-1
;427610;428614;;+;-;SCO0407;transcriptional regulator;10;18;1;0,555555556;-0,847996907
;651462;651605;;+;-;SCO0612;hypothetical protein;10;18;1;0,555555556;-0,847996907
;1883621;1884016;;+;-;SCO1763;iron-sulfur protein;10;18;1;0,555555556;-0,847996907
;3626633;3628768;;+;-;SCO3284;hypothetical protein;10;18;1;0,555555556;-0,847996907
;4681806;4680295;;-;-;SCO4265;transport integral membrane protein;10;18;1;0,555555556;-0,847996907
;5407685;5410105;;+;-;SCO4972;dehydrogenase;10;18;1;0,555555556;-0,847996907
;8064979;8063663;;-;-;SCO7253;hypothetical protein;10;18;1;0,555555556;-0,847996907
;1522938;1523255;;+;-;SCO1427;hypothetical protein;11;18;1;0,611111111;-0,710493383
;1563520;1562315;;-;-;SCO1465;hypothetical protein;11;18;1;0,611111111;-0,710493383
;7022727;7024016;;+;-;SCO6362;two-component sensor;11;18;1;0,611111111;-0,710493383
;7076284;7073756;;-;-;SCO6408;Clp protease ATP binding subunit;11;18;1;0,611111111;-0,710493383
;6145467;6147128;;+;-;SCO5647;ABC transporter;12;18;1;0,666666667;-0,584962501
;8225904;8226962;;+;-;SCO7411;LacI family transcriptional regulator;12;18;1;0,666666667;-0,584962501
;1303058;1304119;;+;-;SCO1229;reductase;13;18;1;0,722222222;-0,469485283
;7810502;7811068;;+;-;SCO7024;acetyltransferase;13;18;1;0,722222222;-0,469485283
;7161902;7159875;;-;-;SCO6472;coenzyme B12-dependent mutase;14;18;1;0,777777778;-0,362570079
;7455008;7454355;;-;-;SCO6702;3-oxoadipate CoA-transferase subunit B;14;18;1;0,777777778;-0,362570079
;8350079;8348997;;-;-;SCO7530;regulatory protein;14;18;1;0,777777778;-0,362570079
4466025;;;4465950;-;-;SCOt39;Gly tRNA;15;18;1;0,833333333;-0,263034406
;94872;94306;;-;-;SCO0116;TetR family transcriptional regulator;16;18;1;0,888888889;-0,169925001
;730352;730987;;+;-;SCO0689;oxidoreductase, iron-sulfur binding subunit;16;18;1;0,888888889;-0,169925001
;3974824;3974012;;-;-;SCO3597;hypothetical protein;16;18;1;0,888888889;-0,169925001
;2974646;2973144;;-;-;SCO2726;methylmalonic acid semialdehyde dehydrogenase;17;18;1;0,944444444;-0,08246216
;3094941;3093880;;-;-;SCO2835;hypothetical protein;17;18;1;0,944444444;-0,08246216
;2064819;2063713;;-;-;SCO1932;hypothetical protein;18;18;1;1;0
;8363910;8361751;;-;-;SCO7541;hypothetical protein;19;18;1;1,055555556;0,078002512
;3349353;3349745;;+;-;SCO3056;hypothetical protein;20;18;1;1,111111111;0,152003093
;5984177;5984671;;+;-;SCO5497;hypothetical protein;21;18;1;1,166666667;0,222392421
;1024039;1024383;;+;-;SCO0972;transposase remnant;22;18;1;1,222222222;0,289506617
;2465927;2466541;;+;-;SCO2296;hypothetical protein;22;18;1;1,222222222;0,289506617
;3609789;3610178;;+;-;SCO3260;MutT-like protein;22;18;1;1,222222222;0,289506617
465990;465990;466436;;+;-;SCO0447;MarR family regulatory protein;23;18;1;1,277777778;0,353636955
6995353;6995353;6994439;;-;-;SCO6335;hypothetical protein;23;18;1;1,277777778;0,353636955
;8392310;8391351;;-;-;SCO7568;regulatory protein;23;18;1;1,277777778;0,353636955
;8490212;8489928;8489928;-;-;SCO7663;hypothetical protein;23;18;1;1,277777778;0,353636955
;2624026;2625402;;+;-;SCO2445;acetyl CoA carboxylase subunits alpha/beta;24;18;1;1,333333333;0,415037499
;7019506;7020435;;+;-;SCO6359;hypothetical protein;24;18;1;1,333333333;0,415037499
875726;875726;875388;875388;-;-;SCO0827;hypothetical protein;25;18;1;1,388888889;0,473931188
;3171684;3169339;3169339;-;-;SCO2920;protease;25;18;1;1,388888889;0,473931188
5904399;5904399;5903536;5903536;-;-;SCO5431;nucleosidase;25;18;1;1,388888889;0,473931188
3085268;3085268;3086671;3086671;+;-;SCO2825;amidase;26;18;1;1,444444444;0,530514717
;1483776;1484795;1484795;+;-;SCO1397;hypothetical protein;27;18;1;1,5;0,584962501
3284812;3284812;3283865;;-;-;SCO3010;hypothetical protein;29;18;1;1,611111111;0,688055994
;5459908;5460726;;+;-;SCO5026;hypothetical protein;29;18;1;1,611111111;0,688055994
;2677278;2679893;;+;-;SCO2487;nitrite reductase large subunit NirB;2;19;1;0,105263158;-3,247927513
;3413130;3413195;;+;-;SCO3113;hypothetical protein;2;19;1;0,105263158;-3,247927513
;1349799;1350677;;+;-;SCO1279;hypothetical protein;3;19;1;0,157894737;-2,662965013
;2884761;2885426;;+;-;SCO2653;hypothetical protein;4;19;1;0,210526316;-2,247927513
;2743633;2744982;;+;-;SCO2545;transmembrane efflux protein;5;19;1;0,263157895;-1,925999419
;3859008;3858421;;-;-;SCO3493;acetyl transferase;5;19;1;0,263157895;-1,925999419
;4072381;4073649;;+;-;SCO3691;regulatory protein;5;19;1;0,263157895;-1,925999419
;4310991;4312205;;+;-;SCO3915;transmembrane efflux protein;5;19;1;0,263157895;-1,925999419
;120457;121371;;+;-;SCO0130;beta-lactamase;6;19;1;0,315789474;-1,662965013
;893006;892665;;-;-;SCO0844;DNA-binding protein;6;19;1;0,315789474;-1,662965013
;5937594;5938532;;+;-;SCO5452;ABC transporter ATP-binding protein;6;19;1;0,315789474;-1,662965013
;7037224;7035788;;-;-;SCO6374;sugar transferase;6;19;1;0,315789474;-1,662965013
;7061835;7062605;;+;-;SCO6394;IS element ATP binding protein;6;19;1;0,315789474;-1,662965013
;7613335;7614387;;+;-;SCO6841;hypothetical protein;6;19;1;0,315789474;-1,662965013
;2154331;2155047;;+;-;SCO2012;branched-chain amino acid ABC transporter ATP-binding protein;8;19;1;0,421052632;-1,247927513
;5507768;5504937;;-;-;SCO5065;transcriptional regulator;8;19;1;0,421052632;-1,247927513
;7699873;7700322;;+;-;SCO6933;hypothetical protein;8;19;1;0,421052632;-1,247927513
;36674;36006;;-;-;SCO0044;oxidoreductase;9;19;1;0,473684211;-1,078002512
;7942893;7943348;;+;-;SCO7149;lyase;9;19;1;0,473684211;-1,078002512
;15595;15317;;-;-;SCO0014;hypothetical protein;10;19;1;0,526315789;-0,925999419
;1197776;1198321;;+;-;SCO1139;hypothetical protein;10;19;1;0,526315789;-0,925999419
;2380490;2381995;;+;-;SCO2217;hypothetical protein;10;19;1;0,526315789;-0,925999419
;4445276;4447045;;+;-;SCO4053;transport integral membrane protein;10;19;1;0,526315789;-0,925999419
;8651913;8652191;;+;-;SCO7833;hypothetical protein;10;19;1;0,526315789;-0,925999419
;723039;721495;;-;-;SCO0680;transmembrane efflux protein;11;19;1;0,578947368;-0,788495895
;2789582;2788512;;-;-;SCO2583;hypothetical protein;11;19;1;0,578947368;-0,788495895
;6798373;6797459;;-;-;SCO6191;hypothetical protein;11;19;1;0,578947368;-0,788495895
;7338883;7337453;;-;-;SCO6616;hypothetical protein;11;19;1;0,578947368;-0,788495895
;625127;626350;;+;-;SCO0583;cytochrome P450;12;19;1;0,631578947;-0,662965013
;1264780;1265148;;+;-;SCO1192;hypothetical protein;12;19;1;0,631578947;-0,662965013
;2687633;2684904;;-;-;SCO2494;pyruvate phosphate dikinase;12;19;1;0,631578947;-0,662965013
;7694997;7692907;;-;-;SCO6928;O-methyltransferase;13;19;1;0,684210526;-0,547487795
;7824771;7826216;;+;-;SCO7036;argininosuccinate synthase;13;19;1;0,684210526;-0,547487795
;8418396;8417434;;-;-;SCO7591;regulatory protein;13;19;1;0,684210526;-0,547487795
;1681859;1680432;;-;-;SCO1570;argininosuccinate lyase;14;19;1;0,736842105;-0,440572591
;6739546;6740469;;+;-;SCO6138;transmembrane protein;14;19;1;0,736842105;-0,440572591
;7041910;7041611;;-;-;SCO6378;hypothetical protein;14;19;1;0,736842105;-0,440572591
;507394;510810;;+;-;SCO0488;hydrolase;15;19;1;0,789473684;-0,341036918
;2445705;2446967;;+;-;SCO2276;hypothetical protein;15;19;1;0,789473684;-0,341036918
;6987738;6987274;;-;-;SCO6327;hypothetical protein;15;19;1;0,789473684;-0,341036918
;7750057;7750959;;+;-;SCO6982;hypothetical protein;15;19;1;0,789473684;-0,341036918
;986247;986720;;+;-;SCO0940;MarR family regulatory protein;16;19;1;0,842105263;-0,247927513
;2721096;2720179;;-;-;SCO2523;hypothetical protein;16;19;1;0,842105263;-0,247927513
;6157741;6158940;;+;-;SCO5658;polyamine-binding lipoprotein;16;19;1;0,842105263;-0,247927513
;1822505;1823218;;+;-;SCO1703;transcriptional regulator;17;19;1;0,894736842;-0,160464672
;5157288;5155831;;-;-;SCO4742;hypothetical protein;17;19;1;0,894736842;-0,160464672
;5578902;5580068;;+;-;SCO5131;two-component system sensor kinase;17;19;1;0,894736842;-0,160464672
;6187781;6188494;;+;-;SCO5684;two-component system response regulator;17;19;1;0,894736842;-0,160464672
;8115087;8114185;;-;-;SCO7307;chromosome replication initiation inhibitor protein;18;19;1;0,947368421;-0,078002512
;786409;786125;;-;-;SCO0743;hypothetical protein;19;19;1;1;0
;4035120;4033456;;-;-;SCO3655;spermidine synthase;19;19;1;1;0
;4722308;4721346;;-;-;SCO4308;transcriptional regulator;19;19;1;1;0
;8081558;8081175;;-;-;SCO7272;isomerase;19;19;1;1;0
;915270;914827;914827;-;-;SCO0868;regulatory protein;20;19;1;1,052631579;0,074000581
;3010867;3010475;;-;-;SCO2762;hypothetical protein;20;19;1;1,052631579;0,074000581
;5277574;5278539;;+;-;SCO4846;hypothetical protein;20;19;1;1,052631579;0,074000581
;2100813;2099713;;-;-;SCO1962;ionic transporter;21;19;1;1,105263158;0,144389909
;4612988;4612173;;-;-;SCO4203;hypothetical protein;21;19;1;1,105263158;0,144389909
6600024;6600024;6601049;;+;-;SCO6018;hypothetical protein;21;19;1;1,105263158;0,144389909
;1837136;1837885;;+;-;SCO1716;GntR family transcriptional regulator;22;19;1;1,157894737;0,211504105
3061517;3061517;3060648;3060648;-;-;SCO2803;hypothetical protein;22;19;1;1,157894737;0,211504105
;6212816;6211917;;-;-;SCO5700;kinase;24;19;1;1,263157895;0,337034987
;532501;533448;533448;+;-;SCO0499;formyltransferase;25;19;1;1,315789474;0,395928676
1806297;1806297;1806842;;+;-;SCO1686;NTP pyrophosphohydrolase;25;19;1;1,315789474;0,395928676
;4085324;4084704;;-;-;SCO3708;hypothetical protein;26;19;1;1,368421053;0,452512205
;4954999;4955643;;+;-;SCO4536;hypothetical protein;27;19;1;1,421052632;0,506959989
;7777172;7776162;7776162;-;-;SCO7003;hypothetical protein;28;19;1;1,473684211;0,559427409
4616019;4616019;4616486;;+;-;SCO4207;hypothetical protein;29;19;1;1,526315789;0,610053482
5715773;5715773;5715144;;-;-;SCO5256;hypothetical protein;31;19;1;1,631578947;0,706268797
;8329348;8329917;8329917;+;-;SCO7515;hypothetical protein;31;19;1;1,631578947;0,706268797
;8548323;8549003;;+;-;SCO7712;two component system response regulator;32;19;1;1,684210526;0,752072487
;1743058;1742651;;-;-;SCO1629;hypothetical protein;1;20;1;0,05;-4,321928095
;5624510;5625622;;+;-;SCO5176;reductase;1;20;1;0,05;-4,321928095
;221599;221414;;-;-;SCO0232;hypothetical protein;2;20;1;0,1;-3,321928095
;1311859;1312167;;+;-;SCO1239;hypothetical protein;2;20;1;0,1;-3,321928095
;350474;351352;;+;-;SCO0346;2-hydroxyhepta-2,4-diene-1,7-dioate isomerase;4;20;1;0,2;-2,321928095
;3378513;3377344;;-;-;SCO3084;4-hydroxybenzoate 3-monooxygenase;4;20;1;0,2;-2,321928095
;6484965;6485303;;+;-;SCO5917;hypothetical protein;6;20;1;0,3;-1,736965594
;6907356;6900898;;-;-;SCO6273;type I polyketide synthase;6;20;1;0,3;-1,736965594
1107007;1107018;1108091;1108248;+;-;SCO1051;hypothetical protein;7;20;1;0,35;-1,514573173
;6695669;6694875;;-;-;SCO6095;ABC transporter ATP-binding protein;8;20;1;0,4;-1,321928095
;7377627;7376413;;-;-;SCO6641;hypothetical protein;8;20;1;0,4;-1,321928095
;873517;874473;;+;-;SCO0825;transmembrane transport protein;10;20;1;0,5;-1
;4022119;4021130;;-;-;SCO3643;hypothetical protein;10;20;1;0,5;-1
;5533653;5534546;;+;-;SCO5091;cyclase;10;20;1;0,5;-1
;35907;35179;;-;-;SCO0043;hypothetical protein;11;20;1;0,55;-0,862496476
;797720;799942;;+;-;SCO0755;ABC transporter;11;20;1;0,55;-0,862496476
;921755;921420;;-;-;SCO0875;transcription regulator ArsR;11;20;1;0,55;-0,862496476
;3106233;3105013;;-;-;SCO2846;transcriptional regulator;11;20;1;0,55;-0,862496476
;4015136;4013901;;-;-;SCO3636;cytochrome P-450 hydroxylase;11;20;1;0,55;-0,862496476
;4880076;4879075;;-;-;SCO4457;hypothetical protein;11;20;1;0,55;-0,862496476
;5899692;5898979;;-;-;SCO5427;hypothetical protein;11;20;1;0,55;-0,862496476
;935237;934332;;-;-;SCO0889;LysR family transcriptional regulator;12;20;1;0,6;-0,736965594
;1139479;1140312;;+;-;SCO1079;hypothetical protein;12;20;1;0,6;-0,736965594
;3138905;3140131;;+;-;SCO2884;cytochrome P450;12;20;1;0,6;-0,736965594
;4326866;4327165;;+;-;SCO3931;hypothetical protein;12;20;1;0,6;-0,736965594
;6418515;6419081;;+;-;SCO5861;hypothetical protein;12;20;1;0,6;-0,736965594
;8121760;8122602;;+;-;SCO7316;hypothetical protein;12;20;1;0,6;-0,736965594
;821198;820761;;-;-;SCO0771;hypothetical protein;13;20;1;0,65;-0,621488377
;3998255;3999019;;+;-;SCO3620;hypothetical protein;13;20;1;0,65;-0,621488377
;4649833;4648427;;-;-;SCO4242;hypothetical protein;13;20;1;0,65;-0,621488377
;1570513;1568408;;-;-;SCO1469;hypothetical protein;14;20;1;0,7;-0,514573173
;5435480;5434218;;-;-;SCO4995;hypothetical protein;14;20;1;0,7;-0,514573173
;5529720;5528935;;-;-;SCO5086;ketoacyl reductase;14;20;1;0,7;-0,514573173
;7733075;7732266;;-;-;SCO6966;lipase;14;20;1;0,7;-0,514573173
;8255261;8254317;;-;-;SCO7440;hydrolase;14;20;1;0,7;-0,514573173
;1514244;1514936;;+;-;SCO1418;hypothetical protein;15;20;1;0,75;-0,415037499
;4564580;4565449;;+;-;SCO4148;ABC transporter ATP-binding protein;15;20;1;0,75;-0,415037499
;6685490;6686323;;+;-;SCO6087;transport system integral membrane protein;15;20;1;0,75;-0,415037499
;827277;828218;;+;-;SCO0780;zinc-binding oxidoreductase;16;20;1;0,8;-0,321928095
;7236940;7236695;;-;-;SCO6543;hypothetical protein;16;20;1;0,8;-0,321928095
;7741956;7741171;;-;-;SCO6974;GntR family transcriptional regulator;16;20;1;0,8;-0,321928095
;3976909;3977412;;+;-;SCO3600;hypothetical protein;17;20;1;0,85;-0,234465254
;8546786;8548315;;+;-;SCO7711;two component system sensor kinase;17;20;1;0,85;-0,234465254
;8602543;8603184;;+;-;SCO7774;hypothetical protein;17;20;1;0,85;-0,234465254
2196792;2196709;2196122;2196022;-;-;SCO2047;DNA-binding protein;18;20;1;0,9;-0,152003093
328307;328333;329301;329301;+;-;SCO0326;hypothetical protein;19;20;1;0,95;-0,074000581
;1186491;1188266;;+;-;SCO1130;hypothetical protein;20;20;1;1;0
;6474517;6474711;;+;-;SCO5908;hypothetical protein;20;20;1;1;0
;5738498;5741521;;+;-;SCO5275;ATP/GTP binding protein;21;20;1;1,05;0,070389328
4079863;4079863;4080510;4080510;+;-;SCO3702;DNA-binding protein;22;20;1;1,1;0,137503524
;4191343;4192329;4192329;+;-;SCO3813;hypothetical protein;22;20;1;1,1;0,137503524
;8385164;8384103;;-;-;SCO7561;esterase;24;20;1;1,2;0,263034406
;4016391;4015726;;-;-;SCO3638;two-component system regulator;26;20;1;1,3;0,378511623
8022130;8022130;8023167;;+;-;SCO7218;iron transport lipoprotein;27;20;1;1,35;0,432959407
;4210572;4209661;;-;-;SCO3828;molybdopterin-guanine dinucleotide biosynthesis protein;29;20;1;1,45;0,5360529
7919627;7919627;7919133;;-;-;SCO7127;hypothetical protein;29;20;1;1,45;0,5360529
8385997;8385997;8385161;;-;-;SCO7562;transcriptional regulator;29;20;1;1,45;0,5360529
7857217;7857217;7857768;7857768;+;-;SCO7067;hypothetical protein;32;20;1;1,6;0,678071905
6599033;6599033;6598656;;-;-;SCO6015;hypothetical protein;37;20;1;1,85;0,887525271
;3881317;3881625;;+;-;SCO3512;hypothetical protein;1;21;1;0,047619048;-4,392317423
;4455786;4456859;;+;-;SCO4066;hypothetical protein;1;21;1;0,047619048;-4,392317423
;1744680;1743055;;-;-;SCO1630;hypothetical protein;2;21;1;0,095238095;-3,392317423
;5384840;5386486;;+;-;SCO4948;nitrate reductase subunit beta NarH3;2;21;1;0,095238095;-3,392317423
;7612807;7610762;;-;-;SCO6840;hypothetical protein;2;21;1;0,095238095;-3,392317423
;3639201;3639950;;+;-;SCO3290;hypothetical protein;3;21;1;0,142857143;-2,807354922
;4384742;4385053;;+;-;SCO3983;hypothetical protein;3;21;1;0,142857143;-2,807354922
;2010038;2010712;;+;-;SCO1877;hypothetical protein;5;21;1;0,238095238;-2,070389328
;2931148;2931792;;+;ribA;SCO2687;GTP cyclohydrolase II;5;21;1;0,238095238;-2,070389328
;4765553;4763838;;-;-;SCO4349;hypothetical protein;5;21;1;0,238095238;-2,070389328
;2939719;2940261;;+;-;SCO2694;hypothetical protein;6;21;1;0,285714286;-1,807354922
141370;141370;141708;;+;-;SCO0151;hypothetical protein;7;21;1;0,333333333;-1,584962501
;362635;363777;;+;-;SCO0358;racemase;7;21;1;0,333333333;-1,584962501
;3422058;3421849;;-;-;SCO3120;hypothetical protein;7;21;1;0,333333333;-1,584962501
;6844468;6845118;;+;-;SCO6223;hypothetical protein;7;21;1;0,333333333;-1,584962501
;8558303;8557122;;-;-;SCO7723;hypothetical protein;8;21;1;0,380952381;-1,392317423
;122743;125502;;+;-;SCO0132;transcriptional regulator;9;21;1;0,428571429;-1,222392421
;1421344;1419752;;-;-;SCO1344;solute binding transport lipoprotein;9;21;1;0,428571429;-1,222392421
;4731893;4731774;;-;-;SCO4320;hypothetical protein;9;21;1;0,428571429;-1,222392421
;5741653;5742078;;+;-;SCO5276;hypothetical protein;9;21;1;0,428571429;-1,222392421
;6230274;6229321;;-;-;SCO5714;peptide transport permease;9;21;1;0,428571429;-1,222392421
;348137;349381;;+;-;SCO0344;GntR family transcriptional regulator;10;21;1;0,476190476;-1,070389328
;2148401;2148997;;+;-;SCO2007;hypothetical protein;10;21;1;0,476190476;-1,070389328
;6142261;6142887;;+;-;SCO5644;hypothetical protein;10;21;1;0,476190476;-1,070389328
;8618245;8617943;;-;-;SCO7793;hypothetical protein;10;21;1;0,476190476;-1,070389328
;1131094;1130429;;-;-;SCO1070;two component system response regulator;11;21;1;0,523809524;-0,932885804
;3526137;3528527;;+;-;SCO3216;integral membrane ATPase;11;21;1;0,523809524;-0,932885804
;1334711;1333824;;-;-;SCO1263;ECF-sigma factor;12;21;1;0,571428571;-0,807354922
;266356;267513;;+;-;SCO0275;transcriptional repressor protein;14;21;1;0,666666667;-0,584962501
;562576;561731;;-;-;SCO0530;transcriptional regulator;14;21;1;0,666666667;-0,584962501
;871397;870420;;-;-;SCO0821;threonine dehydratase;14;21;1;0,666666667;-0,584962501
;1866679;1865777;;-;-;SCO1746;serine protease;14;21;1;0,666666667;-0,584962501
