Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	M145	MGM14	qValue	fold	log2
	7440399	7442462		+	-	SCO6691	phospholipase C	2	1	1	2	1
	7443469	7442516		-	-	SCO6692	hypothetical protein	4	10	1	0,4	-1,321928095
	7444281	7443466		-	-	SCO6693	hypothetical protein	7	14	1	0,5	-1
7444439	7444457	7445071	7445071	+	-	SCO6694	transcriptional regulator	31	79	0,022290183	0,392405063	-1,349584438
7446283	7446283	7445240	7445206	-	-	SCO6695	hypothetical protein	150	129	1	1,162790698	0,217591435
	7446559	7449240	7449240	+	-	SCO6696	regulatory protein	31	26	1	1,192307692	0,253756592
	7450394	7449267		-	-	SCO6697	3-oxoadipate enol-lactone hydrolase/4-carboxymuconolactone decarboxylase	9	9	1	1	0
	7451755	7450391		-	-	SCO6698	3-carboxy-cis,cis-muconate cycloisomerase	4	1	1	4	2
	7452357	7451752		-	-	SCO6699	protocatechuate 3,4-dioxygenase subunit alpha	4	2	1	2	1
	7453137	7452364		-	-	SCO6700	protocatechuate 3,4-dioxygenase subunit beta	3	2	1	1,5	0,584962501
	7454358	7453156		-	-	SCO6701	beta-ketoadipyl-CoA thiolase	4	3	1	1,333333333	0,415037499
	7455008	7454355		-	-	SCO6702	3-oxoadipate CoA-transferase subunit B	3	5	1	0,6	-0,736965594
	7455790	7455008		-	-	SCO6703	3-oxoadipate CoA-transferase subunit A	5	6	1	0,833333333	-0,263034406
	7456000	7456464		+	-	SCO6704	transcriptional regulator	32	13	0,083427642	2,461538462	1,299560282
7457457	7457457	7456480	7456445	-	-	SCO6705	hypothetical protein	41	50	1	0,82	-0,286304185
	7457668	7458858		+	-	SCO6706	glutathione-dependent aldehyde dehydrogenase	25	15	0,277701695	1,666666667	0,736965594
	7459941	7458874		-	ligC	SCO6707	ATP-dependent DNA ligase	7	9	1	0,777777778	-0,362570079
	7460154	7460492		+	-	SCO6708	hypothetical protein	2	1	1	2	1
	7460584	7461609		+	-	SCO6709	hypothetical protein	17	12	1	1,416666667	0,502500341
	7463815	7461626		-	-	SCO6710	glycosyl hydrolase	7	6	1	1,166666667	0,222392421
	7466175	7463830		-	-	SCO6711	hypothetical protein	6	6	1	1	0
	7466508	7467539		+	-	SCO6712	copper oxidase	2	4	1	0,5	-1
	7467726	7468784		+	-	SCO6713	transcriptional regulator	19	21	1	0,904761905	-0,144389909
7469690	7469681	7468890	7468723	-	-	SCO6714	hydroxylase	110	131	1	0,839694656	-0,252063288
	7469875	7470120		+	-	SCO6715	transcriptional regulator	3	1	1	3	1,584962501
	7470453	7470647		+	-	SCO6716	hypothetical protein	1	1	1	1	0
7471729	7471678	7470692	7470639	-	-	SCO6717	acyl-ACP desaturase	629	941	7,22E-04	0,668437832	-0,581134706
	7472651	7471875		-	-	SCO6718	dimethylarginine dimethylaminohydrolase	5	12	1	0,416666667	-1,263034406
	7475026	7472768		-	-	SCO6719	UvrA-like ABC transporter	2	1	1	2	1
	7476671	7475037		-	-	SCO6720	ABC transporter	4	10	1	0,4	-1,321928095
	7476734	7477642		+	-	SCO6721	hypothetical protein	15	15	1	1	0
7478168	7478121	7477705	7477368	-	-	SCO6722	regulator	2523	1486	0,994134227	1,697846568	0,76370609
	7478448	7479494		+	-	SCO6723	oxidoreductase	6	8	1	0,75	-0,415037499
7479551	7479567	7479896	7479994	+	-	SCO6724	hypothetical protein	535	918	0,28334092	0,582788671	-0,778955262
7480202	7480202	7479906	7479738	-	-	SCO6725	hypothetical protein	103	133	1	0,77443609	-0,368781908
7480026	7480244	7480945	7480945	+	-	SCO6726	endonuclease	31	30	1	1,033333333	0,047305715
7481103	7481103	7480933	7480784	-	-	SCO6727	hypothetical protein	34	30	1	1,133333333	0,180572246
7481296	7481296	7481442	7481576	+	-	SCO6728	hypothetical protein	62	159	0,157603513	0,389937107	-1,358686645
	7482698	7481508		-	-	SCO6729	hypothetical protein	7	8	1	875	-0,192645078
	7482906	7484102		+	-	SCO6730	racemase	5	8	1	625	-0,678071905
7484114	7484114	7485328	7485328	+	-	SCO6731	acetyl-CoA acetyltransferase	33	30	1	1,1	0,137503524
	7485381	7487561	7487561	+	-	SCO6732	fatty acid oxidative multifunctional enzyme	28	33	1	0,848484848	-0,237039197
	7488326	7487571		-	-	SCO6733	transcriptional regulator	9	12	1	0,75	-0,415037499
7488540	7488549	7490018	7490060	+	-	SCO6734	L-asparagine permease	49	40	1	1225	0,292781749
7490061	7490061	7490546	7490546	+	-	SCO6735	hypothetical protein	33	61	0,544225081	0,540983607	-0,886343218
7492079	7492079	7490559	7490559	-	-	SCO6736	metallopeptidase	90	78	1	1,153846154	0,206450877
	7492215	7492493		+	-	SCO6737	hypothetical protein	1	1	1	1	0
	7492490	7493788		+	-	SCO6738	carboxypeptidase	2	2	1	1	0
7493849	7493869	7495605	7495605	+	-	SCO6739	BCCT family transporter	31	27	1	1,148148148	0,199308808
7496600	7496600	7495638	7495616	-	-	SCO6740	D-amino acid oxidase	303	274	1	1,105839416	0,145141901
	7496667	7497704		+	-	SCO6741	oxidoreductase	1	6	1	0,166666667	-2,584962501
	7497718	7499361		+	-	SCO6742	ABC transporter ATP-binding protein	19	18	1	1,055555556	0,078002512
7502121	7501850	7499508	7498947	-	-	SCO6743	transcriptional accessory protein	485	539	0,185483919	0,899814471	-0,152300526
	7501897	7502100		+	-	SCO6744	hypothetical protein	5	4	1	1,25	0,321928095
	7503082	7502204		-	-	SCO6745	hypothetical protein	9	13	1	0,692307692	-0,530514717
	7503189	7504166		+	-	SCO6746	transcriptional regulator	3	5	1	0,6	-0,736965594
	7504216	7504851		+	-	SCO6747	hypothetical protein	6	10	1	0,6	-0,736965594
7505611	7505611	7504838	7504766	-	-	SCO6748	enoyl CoA hydratase	92	110	1	0,836363636	-0,257797757
	7505756	7506241		+	-	SCO6749	hypothetical protein	7	7	1	1	0
7506919	7506901	7506308	7505932	-	-	SCO6750	isopentenyl-diphosphate delta-isomerase	656	670	0,905886829	0,979104478	-0,030465281
7508151	7508116	7507178	7507039	-	-	SCO6751	efflux protein	216	219	1	0,98630137	-0,019899557
7508437	7508594	7510411		+	-	SCO6752	integral membrane transferase	160	136	1	1,176470588	0,234465254
	7510408	7511160	7511160	+	-	SCO6753	nucleotide sugar-1-phosphate transferase	635	587	1	1,081771721	0,113396089
7511161	7511187	7512209	7512282	+	-	SCO6754	glycerol dehydrogenase	285	277	1	1,028880866	0,041075943
7512283	7512283	7512966	7512966	+	-	SCO6755	transferase	311	252	1	1,234126984	0,303490847
7512973	7512975	7513847	7513861	+	-	SCO6756	glycosyltransferase	131	112	1	1,169642857	0,226068079
7513947	7513947	7514876	7514876	+	-	SCO6757	ABC transporter membrane protein	206	144	0,352032654	1,430555556	0,516575526
7514877	7514896	7515657	7515662	+	-	SCO6758	ABC transporter ATP-binding protein	248	218	1	1,137614679	0,186011986
7515910	7516017	7516928	7516928	+	-	SCO6759	phytoene synthase	75	97	0,990382643	0,773195876	-0,371094152
7516936	7516937	7517875		+	-	SCO6760	phytoene synthase	106	129	0,987619645	0,821705426	-0,283306801
	7517875	7518033		+	-	SCO6761	hypothetical protein	117	173	1	0,676300578	-0,564263508
	7518030	7519466		+	-	SCO6762	phytoene dehydrogenase	120	132	1	0,909090909	-0,137503524
	7519463	7520599	7520715	+	-	SCO6763	polyprenyl synthatase	188	181	1	1,038674033	0,054742965
7520716	7520716	7522758		+	-	SCO6764	squalene-hopene cyclase	203	144	1	1,409722222	0,495410916
	7522758	7523399	7523402	+	-	SCO6765	lipoprotein	59	40	0,561190193	1475	0,560714954
7523403	7523406	7524428	7524432	+	-	SCO6766	hypothetical protein	200	201	1	0,995024876	-0,007195501
7524433	7524433	7525587	7525612	+	ispG	SCO6767	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	247	237	1	1,042194093	0,059623983
7525613	7525613	7527583		+	-	SCO6768	1-deoxy-D-xylulose-5-phosphate synthase	148	157	1	0,942675159	-0,085167383
	7527584	7528969	7529021	+	-	SCO6769	aminotransferase	186	175	1	1,062857143	0,087947699
7529031	7529043	7529657		+	-	SCO6770	DNA-binding protein	76	107	0,888608592	0,710280374	-0,493539473
	7529654	7529773	7529823	+	-	SCO6771	small hydrophobic hypothetical protein	116	208	0,72321294	0,557692308	-0,842458723
7530658	7530658	7529795	7529762	-	-	SCO6772	hypothetical protein	91	86	1	1,058139535	0,081529885
	7531179	7532117		+	-	SCO6773	peptidase	3	5	1	0,6	-0,736965594
7532353	7532361	7533146	7533146	+	-	SCO6774	hypothetical protein	64	44	0,564432624	1,454545455	0,540568381
7533869	7533869	7533249	7533229	-	-	SCO6775	transcriptional regulator	73	100	0,98762095	0,73	-0,454031631
7533985	7534102	7535214	7535448	+	-	SCO6776	hypothetical protein	146	153	1	0,954248366	-0,067563284
7536361	7536285	7535353	7535353	-	-	SCO6777	beta-lactamase	34	44	1	0,772727273	-0,371968777
7537150	7537048	7536362	7536362	-	-	SCO6778	transcriptional regulator	32	111	7,12E-06	0,288288288	-1,794415866
	7537378	7537178		-	-	SCO6779	hypothetical protein	1	1	1	1	0
	7537508	7538713		+	-	SCO6780	hypothetical protein	1	1	1	1	0
7539953	7539953	7538739	7538734	-	-	SCO6781	regulatory protein	15	35	0,098606478	0,428571429	-1,222392421
	7541155	7540064		-	-	SCO6782	zinc-binding alcohol dehydrogenase	3	8	1	375	-1,415037499
	7541619	7541152		-	-	SCO6783	hypothetical protein	3	16	1	0,1875	-2,415037499
	7542313	7541642		-	-	SCO6784	regulatory protein	7	8	1	875	-0,192645078
	7542559	7543722		+	-	SCO6785	fatty acid co-A racemase	1	1	1	1	0
	7543722	7544747		+	-	SCO6786	oxidoreductase	1	1	1	1	0
	7544744	7545892		+	-	SCO6787	acyl-CoA dehydrogenase	1	1	1	1	0
	7545965	7547179		+	-	SCO6788	acetyl-CoA acetyltransferase	1	1	1	1	0
	7547223	7549424		+	-	SCO6789	fatty oxidation protein	4	9	1	0,444444444	-1,169925001
	7549461	7551299		+	-	SCO6790	long chain fatty acid CoA ligase	5	4	1	1,25	0,321928095
	7552519	7551380		-	-	SCO6791	acyl-CoA dehydrogenase	1	1	1	1	0
7552588	7552594	7553190	7553190	+	-	SCO6792	TetR family transcriptional regulator	58	66	1	0,878787879	-0,186413124
	7554719	7553214		-	-	SCO6793	aldehyde dehydrogenase	1	1	1	1	0
	7555369	7557321		+	-	SCO6794	hypothetical protein	1	1	1	1	0
	7557438	7557872		+	-	SCO6795	hypothetical protein	2	1	1	2	1
	7557869	7558249		+	-	SCO6796	hypothetical protein	1	1	1	1	0
	7558302	7558856		+	-	SCO6797	ATP/GTP binding protein	4	1	1	4	2
	7558853	7559428		+	-	SCO6798	hypothetical protein	2	1	1	2	1
7559598	7559630	7560658	7560697	+	tdh	SCO6799	L-threonine 3-dehydrogenase	22	70	1,23E-04	0,314285714	-1,669851398
7560698	7560698	7561891	7561913	+	-	SCO6800	2-amino-3-ketobutyrate coenzyme A ligase	38	159	3,84E-15	0,238993711	-2,064955442
7561923	7561923	7562825	7562825	+	-	SCO6801	LysR family transcriptional regulator	37	71	0,192029415	0,521126761	-0,940293754
	7562872	7563450		+	-	SCO6802	DNA-binding protein	11	11	1	1	0
	7563447	7563992		+	-	SCO6803	acetyltransferase	9	7	1	1,285714286	0,362570079
7563999	7563999	7564382	7564389	+	-	SCO6804	hypothetical protein	15	52	0,028043338	0,288461538	-1,793549123
7564533	7564533	7565837	7565837	+	-	SCO6805	integral membrane efflux protein	27	34	1	0,794117647	-0,332575339
	7567347	7566130		-	-	SCO6806	phage integrase	1	1	1	1	0
	7570044	7568251		-	-	SCO6807	hypothetical protein	16	17	1	0,941176471	-0,087462841
7570968	7570968	7570606	7570501	-	-	SCO6808	transcription regulator ArsR	132	132	1	1	0
	7572336	7571107		-	-	SCO6809	integral membrane transport protein	1	1	1	1	0
	7572801	7572343		-	-	SCO6810	hypothetical protein	2	6	1	0,333333333	-1,584962501
	7574263	7572869		-	-	SCO6811	hypothetical protein	4	2	1	2	1
7574420	7574420	7574779	7574779	+	-	SCO6812	transcription regulator ArsR	24	43	1	0,558139535	-0,841302254
	7574897	7575238		+	-	SCO6813	transcription regulator ArsR	18	17	1	1,058823529	0,08246216
	7576030	7575359		-	-	SCO6814	ABC transporter ATP-binding protein	3	2	1	1,5	0,584962501
	7577847	7576036		-	-	SCO6815	ABC transporter permease	3	1	1	3	1,584962501
	7578723	7577851		-	-	SCO6816	ABC transporter binding lipoprotein	2	1	1	2	1
	7579403	7579044		-	-	SCO6817	hypothetical protein	2	1	1	2	1
	7580935	7579400		-	-	SCO6818	phosphoglyceromutase	1	1	1	1	0
	7582254	7580932		-	-	SCO6819	3-phosphoshikimate 1-carboxyvinyltransferase	1	1	1	1	0
	7584639	7582309		-	-	SCO6820	oxidoreductase	1	1	1	1	0
	7585664	7584942		-	-	SCO6821	hypothetical protein	1	1	1	1	0
	7586410	7587975		+	-	SCO6822	integral membrane efflux protein	4	2	1	2	1
7587993	7587993	7588445	7588452	+	-	SCO6823	transcription regulator ArsR	248	310	0,784805254	0,8	-0,321928095
	7589635	7588532		-	-	SCO6824	phosphonopyruvate decarboxylase (fragment)	2	3	1	0,666666667	-0,584962501
	7590327	7589632		-	-	SCO6825	hypothetical protein	1	1	1	1	0
	7591452	7590412		-	-	SCO6826	hypothetical protein	1	2	1	0,5	-1
	7598555	7591479		-	-	SCO6827	polyketide synthase	1	1	1	1	0
	7599249	7600730		+	-	SCO6828	hypothetical protein	9	10	1	0,9	-0,152003093
	7601569	7600790		-	-	SCO6829	oxidoreductase	14	13	1	1,076923077	0,106915204
7601654	7601654	7602007	7602021	+	-	SCO6830	transcription regulator ArsR	59	37	0,42182811	1,594594595	0,673189684
	7602498	7602773		+	-	SCO6831	hypothetical protein	1	2	1	0,5	-1
	7602829	7604424		+	-	SCO6832	methylmalonyll-CoA mutase	2	1	1	2	1
	7604468	7604947		+	-	SCO6833	isobutyryl-CoA mutase, small subunit	3	7	1	0,428571429	-1,222392421
	7606241	7605261		-	-	SCO6834	thioredoxin reductase	5	2	1	2,5	1,321928095
	7606651	7606238		-	-	SCO6835	arsenate reductase	6	23	0,040475808	0,260869565	-1,938599455
	7606744	7607052		+	-	SCO6836	transcription regulator ArsR	8	3	1	2,666666667	1,415037499
	7607049	7608155		+	-	SCO6837	arsenic resistance membrane transport protein	11	9	1	1,222222222	0,289506617
	7608214	7609278		+	-	SCO6838	monooxygenase	8	3	1	2,666666667	1,415037499
	7610765	7609452		-	-	SCO6839	hypothetical protein	1	1	1	1	0
	7612807	7610762		-	-	SCO6840	hypothetical protein	1	1	1	1	0
	7613335	7614387		+	-	SCO6841	hypothetical protein	1	1	1	1	0
	7615928	7614564		-	-	SCO6842	hypothetical protein	1	1	1	1	0
	7617112	7615994		-	-	SCO6843	hypothetical protein	1	1	1	1	0
	7618383	7617112		-	-	SCO6844	DNA methylase	1	1	1	1	0
	7619000	7618380		-	-	SCO6845	hypothetical protein	1	1	1	1	0
	7619880	7619557		-	-	SCO6846	hypothetical protein	1	1	1	1	0
	7620910	7620290		-	-	SCO6847	hypothetical protein	1	1	1	1	0
	7621461	7621003		-	-	SCO6848	hypothetical protein	1	1	1	1	0
	7623185	7621458		-	-	SCO6849	hypothetical protein	1	1	1	1	0
	7624064	7623285		-	-	SCO6850	hypothetical protein	1	1	1	1	0
	7624633	7624067		-	-	SCO6851	hypothetical protein	1	1	1	1	0
	7625485	7624664		-	-	SCO6852	hypothetical protein	1	1	1	1	0
	7625557	7625841		+	-	SCO6853	hypothetical protein	1	1	1	1	0
	7626660	7625857		-	-	SCO6854	hypothetical protein	1	1	1	1	0
	7627040	7626657		-	-	SCO6855	hypothetical protein	1	1	1	1	0
	7628124	7627477		-	-	SCO6856	hypothetical protein	1	1	1	1	0
	7628879	7628121		-	-	SCO6857	hypothetical protein	1	1	1	1	0
	7629609	7628905		-	-	SCO6858	hypothetical protein	1	1	1	1	0
	7630453	7629623		-	-	SCO6859	hypothetical protein	1	1	1	1	0
	7630887	7630450		-	-	SCO6860	hypothetical protein	1	2	1	0,5	-1
	7632703	7631006		-	-	SCO6861	protein kinase-like protein	7	9	1	0,777777778	-0,362570079
7633083	7633056	7632712	7632704	-	-	SCO6862	hypothetical protein	72	94	1	0,765957447	-0,38466385
	7633819	7633190		-	-	SCO6863	hypothetical protein	1	1	1	1	0
	7635678	7633888		-	-	SCO6864	hypothetical protein	1	1	1	1	0
	7636883	7635675		-	-	SCO6865	regulatory protein	1	1	1	1	0
	7638457	7637267		-	-	SCO6866	hypothetical protein	1	1	1	1	0
	7638912	7638454		-	-	SCO6867	hypothetical protein	1	1	1	1	0
	7640056	7638950		-	-	SCO6868	hypothetical protein	1	1	1	1	0
	7640792	7640049		-	-	SCO6869	hypothetical protein	1	1	1	1	0
	7641461	7640844		-	-	SCO6870	hypothetical protein	2	1	1	2	1
	7642568	7641501		-	-	SCO6871	lipoprotein	1	1	1	1	0
	7643502	7642591		-	-	SCO6872	hypothetical protein	1	1	1	1	0
	7643734	7643492		-	-	SCO6873	hypothetical protein	1	1	1	1	0
	7644442	7643807		-	-	SCO6874	hypothetical protein	1	1	1	1	0
	7644821	7644396		-	-	SCO6875	hypothetical protein	1	1	1	1	0
	7645406	7644900		-	-	SCO6876	hypothetical protein	1	1	1	1	0
	7646185	7645403		-	-	SCO6877	hypothetical protein	1	1	1	1	0
	7647787	7646264		-	-	SCO6878	ATP-binding protein	1	1	1	1	0
	7648277	7647816		-	-	SCO6879	hypothetical protein	1	1	1	1	0
	7649820	7648378		-	-	SCO6880	lipoprotein	1	1	1	1	0
	7651331	7649943		-	-	SCO6881	ATP-binding protein	1	1	1	1	0
	7652060	7651368		-	-	SCO6882	hypothetical protein	1	1	1	1	0
	7652374	7652060		-	-	SCO6883	hypothetical protein	1	1	1	1	0
	7653630	7652497		-	-	SCO6884	hypothetical protein	1	1	1	1	0
	7654146	7654901		+	-	SCO6885	DNA methylase	1	1	1	1	0
	7655068	7655703		+	-	SCO6886	hypothetical protein	1	1	1	1	0
	7655700	7656185		+	-	SCO6887	hypothetical protein	1	1	1	1	0
	7656204	7656902		+	-	SCO6888	hypothetical protein	1	1	1	1	0
	7656920	7657660		+	-	SCO6889	hypothetical protein	1	1	1	1	0
	7657809	7658258		+	-	SCO6890	hypothetical protein	1	1	1	1	0
	7658251	7658733		+	-	SCO6891	hypothetical protein	1	1	1	1	0
	7658730	7659212		+	-	SCO6892	hypothetical protein	1	1	1	1	0
	7659287	7659598		+	-	SCO6893	hypothetical protein	1	1	1	1	0
	7659639	7660481		+	-	SCO6894	hypothetical protein	1	1	1	1	0
	7660478	7660993		+	-	SCO6895	regulator (fragment)	1	1	1	1	0
	7660990	7662225		+	-	SCO6896	hypothetical protein	1	1	1	1	0
	7662258	7662569		+	-	SCO6897	hypothetical protein	1	1	1	1	0
	7662638	7663855		+	-	SCO6898	carboxylase	1	1	1	1	0
	7663852	7665003		+	-	SCO6899	hypothetical protein	1	1	1	1	0
	7665000	7665629		+	-	SCO6900	hypothetical protein	1	1	1	1	0
	7665653	7666519		+	-	SCO6901	hypothetical protein	1	1	1	1	0
	7666548	7667036		+	-	SCO6902	hypothetical protein	1	1	1	1	0
	7667084	7667884		+	-	SCO6903	hypothetical protein	1	1	1	1	0
	7667918	7668928		+	-	SCO6904	hypothetical protein	1	1	1	1	0
	7669027	7669404		+	-	SCO6905	hypothetical protein	1	2	1	0,5	-1
7671207	7671207	7669618	7669590	-	-	SCO6906	hypothetical protein	27	40	0,677121425	675	-0,567040593
	7671335	7672108		+	-	SCO6907	DNA ligase	2	1	1	2	1
	7673991	7672687		-	-	SCO6908	hypothetical protein	4	4	1	1	0
	7674795	7675178		+	-	SCO6909	hypothetical protein	3	9	1	0,333333333	-1,584962501
	7676473	7675634		-	-	SCO6910	insertion element transposase	8	6	1	1,333333333	0,415037499
	7677996	7678349		+	-	SCO6913	hypothetical protein	3	4	1	0,75	-0,415037499
	7678455	7678745		+	-	SCO6914	hypothetical protein	6	4	1	1,5	0,584962501
	7678761	7679582		+	-	SCO6915	hypothetical protein	1	4	1	0,25	-2
	7680447	7679755		-	-	SCO6916	hypothetical protein	3	3	1	1	0
7681016	7681016	7680528	7680512	-	-	SCO6917	hypothetical protein	111	127	1	0,874015748	-0,19426882
	7682922	7681180		-	-	SCO6918	hypothetical protein	1	1	1	1	0
	7683453	7682938		-	-	SCO6919	hypothetical protein	1	1	1	1	0
	7683878	7683546		-	-	SCO6920	hypothetical protein	1	1	1	1	0
	7685787	7684057		-	-	SCO6921	hypothetical protein	1	1	1	1	0
	7686425	7685784		-	-	SCO6922	hypothetical protein	1	1	1	1	0
	7687302	7686586		-	-	SCO6923	hypothetical protein	1	1	1	1	0
	7688201	7687305		-	-	SCO6924	DNA-binding protein	3	1	1	3	1,584962501
	7689048	7688836		-	-	SCO6925	hypothetical protein	1	1	1	1	0
	7689630	7690454		+	-	SCO6926	hypothetical protein	6	12	1	0,5	-1
	7692905	7691781		-	-	SCO6927	hypothetical protein	3	4	1	0,75	-0,415037499
	7694997	7692907		-	-	SCO6928	O-methyltransferase	11	7	1	1,571428571	0,652076697
	7696275	7695016		-	-	SCO6929	hypothetical protein	2	1	1	2	1
	7699360	7696262		-	-	SCO6930	hypothetical protein	1	1	1	1	0
	7699626	7699447		-	-	SCO6931	hypothetical protein	17	12	1	1,416666667	0,502500341
	7699795	7699664		-	-	SCO6932	hypothetical protein	10	13	1	0,769230769	-0,378511623
	7699873	7700322		+	-	SCO6933	hypothetical protein	3	2	1	1,5	0,584962501
	7700728	7700261		-	-	SCO6934	hypothetical protein	3	1	1	3	1,584962501
	7701378	7700803		-	-	SCO6935	hypothetical protein	1	1	1	1	0
	7702028	7701375		-	-	SCO6936	hypothetical protein	1	1	1	1	0
	7702585	7702025		-	-	SCO6937	DNA-binding protein	1	1	1	1	0
	7703887	7702634		-	-	SCO6938	acyl-CoA dehydrogenase	1	1	1	1	0
	7704611	7703970		-	-	SCO6939	hypothetical protein	1	1	1	1	0
	7705189	7704611		-	-	SCO6940	ATP/GTP binding protein	1	1	1	1	0
	7705652	7705245		-	-	SCO6941	hypothetical protein	2	1	1	2	1
	7706164	7705649		-	-	SCO6942	hypothetical protein	1	2	1	0,5	-1
	7707743	7706226		-	-	SCO6943	sensor histidine-kinase	1	1	1	1	0
	7709672	7707771		-	-	SCO6944	hypothetical protein	1	1	1	1	0
	7710085	7709876		-	-	SCO6945	hypothetical protein	2	1	1	2	1
	7710167	7710406		+	-	SCO6946	hypothetical protein	1	1	1	1	0
	7710446	7711951		+	-	SCO6947	hypothetical protein	12	6	1	2	1
7711968	7711970	7712521	7712754	+	-	SCO6948	hypothetical protein	121	128	1	0,9453125	-0,081136763
	7713266	7712805		-	-	SCO6949	hypothetical protein	1	1	1	1	0
	7713425	7714828		+	-	SCO6950	hypothetical protein	17	12	1	1,416666667	0,502500341
	7714825	7715706	7715706	+	-	SCO6951	hypothetical protein	45	45	1	1	0
7716844	7716844	7715801	7715783	-	-	SCO6952	hypothetical protein	45	48	1	0,9375	-0,093109404
7719449	7719441	7717864	7717864	-	-	SCO6953	hypothetical protein	17	33	0,252248145	0,515151515	-0,956931278
	7719817	7722720		+	-	SCO6954	monovalent cation/H+ antiporter subunit A	1	1	1	1	0
	7722717	7723481		+	-	SCO6955	monovalent cation/H+ antiporter subunit C	1	1	1	1	0
	7723478	7725217		+	-	SCO6956	monovalent cation/H+ antiporter subunit D	1	1	1	1	0
