Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM12;qValue;fold;log2(fold)
3290726;3290726;3289584;3289580;-;-;SCO3014;translation initiation factor;158;190;0,196980239;0,831578947;-0,26607486
4530419;;;4530357;-;-;predicted RNA;-;181;190;0,87139791;0,952631579;-0,070009721
2120395;2120395;2120213;2119981;-;-;SCO1982;hypothetical protein;250;190;1;1,315789474;0,395928676
1380724;1380724;1381131;1381270;+;-;SCO1304;hypothetical protein;86;191;0,001889428;0,45026178;-1,151164073
2782384;2782384;2782151;2782151;-;-;SCO2574;hypothetical protein;130;191;0,135956134;0,680628272;-0,555061015
7327410;7327410;7326508;7326508;-;-;SCO6606;hypothetical protein;193;191;0,493455017;1,010471204;0,015028209
6209631;6209640;6211343;6211571;+;-;SCO5699;prolyl-tRNA synthetase;304;191;0,355953377;1,591623037;0,670498685
2329452;2329452;2326327;2326327;-;-;SCO2164;integral membrane efflux protein;77;192;3,03E-06;0,401041667;-1,31817596
197004;196991;196386;196269;-;-;SCO0207;hypothetical protein;108;192;0,007221923;0,5625;-0,830074999
2225155;2225155;2224211;2224209;-;-;SCO2073;ribosomal large subunit pseudouridine synthase;199;192;0,529787481;1,036458333;0,05166212
5116861;;;5117024;+;-;predicted RNA;-;215;192;1;1,119791667;0,163230349
8324730;;;8324659;-;-;predicted RNA;-;69;193;0,075207137;0,357512953;-1,48393258
4729838;;;4729885;+;-;predicted RNA;-;77;193;0,197253086;0,398963731;-1,325670497
;773435;772974;772873;-;-;SCO0730;hypothetical protein;107;193;0,012443662;0,554404145;-0,850990051
7187208;7187208;7186861;7186846;-;-;SCO6493;hypothetical protein;119;193;0,046950082;0,616580311;-0,697639274
8057947;8057947;8058444;8058504;+;-;SCO7249;hypothetical protein;193;193;0,306128875;1;0
5401234;5401234;5402115;5402116;+;-;SCO4967;hypothetical protein;227;193;0,876862965;1,176165803;0,23409145
2077060;2076968;2075313;2075302;-;pgi;SCO1942;glucose-6-phosphate isomerase;234;193;0,160661509;1,212435233;0,277907682
;7195763;7196482;;+;-;SCO6503;hypothetical protein;235;193;1;1,21761658;0,284059909
1024457;1024508;1025767;1025767;+;-;SCO0973;hypothetical protein;120;195;0,00953979;0,615384615;-0,700439718
3918016;3917885;3915027;3914984;-;-;SCO3543;DNA topoisomerase I;223;195;0,06762135;1,143589744;0,193569586
3198584;3198547;3197627;;-;-;SCO2942;oxidoreductase;274;195;1;1,405128205;0,490701769
4217426;4217476;4219167;4219184;+;-;SCO3835;dehydrogenase;452;195;1;2,317948718;1,212848649
;2629970;2631634;2631634;+;-;SCO2448;hypothetical protein;146;196;0,063371257;0,744897959;-0,424885285
1908761;;;1908681;-;-;predicted RNA;antisense: SCO1784;156;196;0,515229052;0,795918367;-0,329307625
6883969;;;6884137;+;-;predicted RNA;-;172;196;0,448253534;0,87755102;-0,188445089
;6057283;6058293;6058307;+;gpsA;SCO5559;NAD(P)H-dependent glycerol-3-phosphate dehydrogenase;180;196;0,273515716;0,918367347;-0,122856748
1922785;;;1922842;+;-;predicted RNA;-;200;196;1;1,020408163;0,029146346
8566732;8566732;8567118;8567131;+;-;SCO7732;hypothetical protein;154;197;0,133326799;0,781725888;-0,355265279
5361694;5361712;5362857;5363033;+;-;SCO4928;adenylate cyclase;168;197;0,210981263;0,852791878;-0,229734397
6267661;;;6267785;+;-;predicted RNA;-;178;197;0,647249914;0,903553299;-0,146318388
4179634;4179684;4181510;4181534;+;-;SCO3800;acyl-CoA dehydrogenase;180;197;0,06663094;0,913705584;-0,130198723
7378889;;;7378963;+;-;predicted RNA;-;246;197;1;1,248730964;0,320462686
6347576;;;6347734;+;-;predicted RNA;-;274;197;1;1,390862944;0,475980264
1295497;1295526;1297040;1297058;+;-;SCO1225;osmoprotectant transporter;137;198;0,072341494;0,691919192;-0,531324537
3394230;3394196;3393171;3392826;-;-;SCO3098;hypothetical protein;141;198;0,020942131;0,712121212;-0,489805268
;7519463;7520599;7520715;+;-;SCO6763;polyprenyl synthatase;188;198;0,245761951;0,949494949;-0,074767768
5818975;5818975;5819478;5819478;+;-;SCO5351;regulatory protein;85;199;3,79E-04;0,427135678;-1,227233684
1997313;;;1997520;+;-;predicted RNA;antisense: SCO1863;152;199;0,223386729;0,763819095;-0,388697107
6110671;;;6110522;-;-;predicted RNA;-;193;199;0,719120317;0,969849246;-0,044167583
7362797;;;7362821;+;-;predicted RNA;-;220;199;1;1,105527638;0,144735093
;2431449;2431192;2431163;-;-;SCO2261;hypothetical protein;222;199;0,841614942;1,115577889;0,157791246
3485117;3485117;3484605;;-;moaC;SCO3180;molybdenum cofactor biosynthesis protein MoaC;222;199;0,469051829;1,115577889;0,157791246
1536054;1536054;1535782;1535770;-;hisE;SCO1439;phosphoribosyl-ATP pyrophosphatase;257;199;1;1,291457286;0,368999929
5347197;5347194;5345752;5345752;-;-;SCO4913;aldehyde dehydrogenase;342;199;0,522264734;1,718592965;0,781227894
2787025;2787290;2788498;2788689;+;-;SCO2582;hypothetical protein;514;199;1;2,582914573;1,368999929
1798536;1798561;1799088;1799088;+;-;SCO1679;gluconokinase;153;200;0,079706031;0,765;-0,386468347
526783;526783;524978;524978;-;-;SCO0493;ABC-transporter transmembrane protein;186;200;0,068984347;0,93;-0,104697379
3756870;3756941;3757396;;+;-;SCO3393;hypothetical protein;83;201;3,56E-04;0,412935323;-1,27601226
1182038;;;1182129;+;-;predicted RNA;antisense: SCO1125;108;201;0,164181326;0,537313433;-0,896164189
3162989;3162982;3162704;3162698;-;-;SCO2911;hypothetical protein;108;201;0,027215863;0,537313433;-0,896164189
;4709890;4710165;4710184;+;-;SCO4294;hypothetical protein;136;201;0,104705311;0,676616915;-0,56358885
;3484608;3484069;3483869;-;-;SCO3179;molybdenum cofactor biosynthesis protein;188;201;0,193333562;0,935323383;-0,09646284
4912701;4912701;4913204;4913204;+;-;SCO4493;transcription regulator AsnC;207;201;0,322627347;1,029850746;0,042435266
5391901;5391852;5390665;5390572;-;-;SCO4955;ATP/GTP-binding protein;260;201;0,305073435;1,293532338;0,371316122
6638668;6638659;6637343;6637313;-;-;SCO6045;hypothetical protein;106;202;1,56E-04;0,524752475;-0,930291028
1216584;1216584;1217012;1217056;+;-;SCO1156;hypothetical protein;172;202;0,170138032;0,851485149;-0,231946728
1762031;1761789;1760296;1760188;-;-;SCO1647;hypothetical protein;198;202;0,123073156;0,98019802;-0,028854863
8276704;8276830;8278032;;+;-;SCO7463;sensor histidine kinase;250;202;0,263151017;1,237623762;0,307572802
5955945;;;5955927;-;-;predicted RNA;-;314;202;1;1,554455446;0,636409266
5425647;5425647;5424037;5424036;-;-;SCO4986;D-aminoacylase;128;203;0,041523106;0,630541872;-0,665335917
5766793;5766796;5768058;5768079;+;-;SCO5293;oxygenase subunit;149;203;0,122589095;0,733990148;-0,446167397
6257434;6257372;6253407;6253407;-;-;SCO5734;ATP/GTP binding protein membrane protein;155;203;0,001184758;0,763546798;-0,389211512
5869985;5869789;5865809;5865716;-;-;SCO5397;large Ala/Glu-rich protein;176;203;0,006933852;0,866995074;-0,205904299
6073650;6073650;6073931;6074004;+;-;SCO5576;acylphosphatase;204;203;0,541321111;1,004926108;0,007089425
;1915100;1914468;1914467;-;-;SCO1790;hypothetical protein;214;203;0,270862035;1,054187192;0,076131069
1785862;1785824;1785234;;-;-;SCO1665;hypothetical protein;217;203;0,309674239;1,068965517;0,096215315
1940832;1940832;1940314;1940308;-;-;SCO1809;hypothetical protein;225;203;0,433366719;1,108374384;0,148445274
3654051;3654001;3652259;3652251;-;lysK;SCO3303;lysyl-tRNA synthetase;271;203;0,188222567;1,334975369;0,416813124
4655516;4655497;4654775;;-;-;SCO4247;hypothetical protein;272;203;1;1,339901478;0,422126924
4485016;;;4485060;+;-;predicted RNA;-;557;203;0,298701199;2,743842365;1,4561976
3453703;;;3453688;-;-;predicted RNA;-;215;204;1;1,053921569;0,075767508
230981;231022;231465;231465;+;-;SCO0242;hypothetical protein;91;205;0,001129137;0,443902439;-1,171685459
2002006;;;2002022;+;-;predicted RNA;antisense: SCO1868;106;205;0,868114543;0,517073171;-0,951559645
5598255;5598255;5599001;5599015;+;-;SCO5151;hypothetical protein;131;205;0,010914869;0,63902439;-0,646057098
1285365;1285457;1286482;1286482;+;-;SCO1214;6-phosphofructokinase;179;205;0,227488509;0,873170732;-0,195664322
7267218;7267256;7267933;7267933;+;-;SCO6565;transcriptional regulator;180;205;0,111724591;0,87804878;-0,187627003
846076;;;845613;-;-;predicted RNA;antisense: SCO0798;314;205;1;1,531707317;0,615140649
3725589;3725598;3726185;3726185;+;-;SCO3367;TetR family transcriptional regulator;143;206;0,038365948;0,694174757;-0,52662919
5500593;5500594;5501682;5501682;+;-;SCO5061;GTP-dependent nucleic acid-binding protein EngD;214;206;0,270432609;1,038834951;0,054966459
2271925;2271915;2271664;2271664;-;-;SCO2114;hypothetical protein;240;206;0,955336755;1,165048544;0,220390068
1973922;1973943;1975214;1975214;+;-;SCO1845;low-affinity phosphate transport protein;257;206;0,239545791;1,247572816;0,319124022
;2197548;2196793;2196777;-;-;SCO2048;imidazole glycerol phosphate synthase subunit HisF;127;207;0,007323771;0,61352657;-0,704802271
5809892;5809892;5809422;5809422;-;-;SCO5336;mutT-like protein;185;207;0,183110461;0,893719807;-0,162105497
4086039;4086039;4087673;4087673;+;-;SCO3710;large integral membrane protein;227;207;0,120168136;1,096618357;0,13306153
2388849;2388844;2388485;2388483;-;-;SCO2225;isomerase;284;207;1;1,371980676;0,456260162
4593664;4593681;4594349;4594465;+;-;SCO4184;aerial mycelium formation protein;444;207;1;2,144927536;1,100928909
4596920;;;4596867;-;-;predicted RNA;-;66;208;0,071174238;0,317307692;-1,656045599
3803285;;;3803205;-;-;predicted RNA;antisense: SCO3440;127;208;0,254334248;0,610576923;-0,711755031
4916407;4916551;4917873;4917933;+;-;SCO4498;proton transport protein;196;208;0,15423447;0,942307692;-0,085729874
3699939;;;3699916;-;-;predicted RNA;-;398;208;0,882195313;1,913461538;0,936184902
;7527584;7528969;7528969;+;-;SCO6769;aminotransferase;186;209;0,125157992;0,889952153;-0,168200321
6588202;6588242;6589453;6589453;+;-;SCO6008;transcriptional repressor protein;194;209;0,191595253;0,928229665;-0,10744629
2401780;2401780;2402643;2402643;+;-;SCO2233;hypothetical protein;207;209;0,445406926;0,990430622;-0,013872175
2368175;2368178;2369092;2369092;+;-;SCO2202;heat shock protein HtpX;211;209;0,422370312;1,009569378;0,013740057
78242;;;77900;-;-;predicted RNA;antisense: SCO0091;228;209;0,579819984;1,090909091;0,125530882
4592486;;;4592830;+;-;predicted RNA;antisense: SCO4183;233;209;0,632546775;1,114832536;0,156827013
1795610;1795522;1795289;1795271;-;-;SCO1675;small membrane protein;241;209;0,947100966;1,153110048;0,205530204
3362029;3362029;3361685;3361685;-;-;SCO3069;hypothetical protein;265;209;0,923210117;1,267942584;0,342489417
1619878;;;1619857;-;-;predicted RNA;-;276;209;1;1,320574163;0,401165325
744245;;;744430;+;-;predicted RNA;-;62;210;3,30E-04;0,295238095;-1,760049207
4074209;4074209;4074751;4074775;+;-;SCO3693;hypothetical protein;170;210;0,095618852;0,80952381;-0,304854582
1784336;1784336;1783107;1783091;-;cysS;SCO1663;cysteinyl-tRNA synthetase;245;210;0,224099341;1,166666667;0,222392421
2237829;2237823;2236729;2236729;-;murG;SCO2084;UDPdiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase;282;210;0,3558888;1,342857143;0,425305835
6419022;;;6418931;-;-;predicted RNA;antisense: SCO5861;144;211;0,308610545;0,682464455;-0,551174187
8070711;8070691;8070206;8070058;-;-;SCO7258;hypothetical protein;158;211;0,077246086;0,748815166;-0,417318441
2371456;2371456;2371857;2371956;+;-;SCO2206;hypothetical protein;159;211;0,099062701;0,753554502;-0,408216233
6038764;6038754;6035419;6035418;-;-;SCO5540;hypothetical protein;182;211;0,006893298;0,862559242;-0,213304549
373972;;;373630;-;-;predicted RNA;antisense: SCO0368;228;211;0,562978545;1,08056872;0,111790825
3760322;3760322;3759147;3759014;-;-;SCO3395;hypothetical protein;230;211;0,228590994;1,090047393;0,124390862
5351116;;;5351090;-;-;predicted RNA;-;296;211;1;1,402843602;0,488354177
5959102;5958846;5957728;5957728;-;gcvT;SCO5472;glycine cleavage system aminomethyltransferase T;296;211;0,372699713;1,402843602;0,488354177
3204858;3204872;3206218;3206218;+;-;SCO2949;UDP-N-acetylglucosamine 1-carboxyvinyltransferase;371;211;0,568757111;1,758293839;0,814176188
5161101;5161171;5161617;5161623;+;-;SCO4747;ATP/GTP binding protein;109;212;0,00545879;0,514150943;-0,95973613
5766150;5766162;5766737;5766737;+;-;SCO5292;ATP/GTP-binding protein;119;212;0,005892091;0,561320755;-0,833102691
7834429;7834447;7834857;7834864;+;-;SCO7041;hypothetical protein;199;212;0,260663789;0,938679245;-0,091295834
;6895200;6894148;6894148;-;-;SCO6269;2-oxoglutarate ferredoxin oxidoreductase subunit beta;233;212;0,283813515;1,099056604;0,13626569
1519400;1519400;1518492;1518446;-;-;SCO1423;glycosyl transferase;237;212;0,536650515;1,117924528;0,160822794
5117634;5117634;5117876;5117876;+;-;SCO4690;hypothetical protein;239;212;0,881329744;1,127358491;0,172946353
;8286937;8288043;8288214;+;-;SCO7475;phenylacetic acid degradation NADH oxidoreductase PaaE;251;212;0,270688909;1,183962264;0,243623099
4243932;4243938;4244486;4244572;+;-;SCO3859;DNA-binding protein;278;212;1;1,311320755;0,391020618
4228794;;;4228806;+;-;predicted RNA;-;315;212;0,992485543;1,485849057;0,571287564
31283;31274;31146;31132;-;-;SCO0038;sigma factor;219;213;0,895992419;1,028169014;0,040077439
1666818;;;1666551;-;-;predicted RNA;-;128;214;0,052847709;0,598130841;-0,741466986
5822093;5822215;5823504;5823504;+;-;SCO5354;homoserine dehydrogenase;215;214;0,162821288;1,004672897;0,006725863
;1909674;1908769;1908762;-;-;SCO1785;iron-siderophore uptake system ATP-binding protein;303;214;0,873177439;1,41588785;0,501706997
6397754;6397754;6398341;;+;-;SCO5843;hypothetical protein;305;214;1;1,425233645;0,511198446
;3438627;3437662;3437662;-;-;SCO3137;UDP-glucose 4-epimerase;536;214;1;2,504672897;1,324622204
4397812;4397899;4398372;4398379;+;-;SCO4005;RNA polymerase sigma factor;147;215;0,045728183;0,68372093;-0,548520505
6416236;6416236;6417363;6417363;+;hemH;SCO5859;ferrochelatase;257;215;0,25731361;1,195348837;0,2574317
511041;511035;510823;510334;-;-;SCO0489;hypothetical protein;291;215;1;1,353488372;0,436682493
2857072;2857072;2856329;2856315;-;-;SCO2630;biotin synthase;309;215;1;1,437209302;0,523270178
6182246;6182246;6183691;6183949;+;-;SCO5679;aldehyde dehydrogenase;512;215;1;2,381395349;1,25180715
1771618;;;1771607;-;-;predicted RNA;-;79;216;0,480949909;0,365740741;-1,451106754
6108744;6108755;6109456;6109457;+;-;SCO5608;hypothetical protein;182;216;0,078223172;0,842592593;-0,247092862
6388888;6388880;6386424;6386382;-;-;SCO5836;DNA topoisomerase IV subunit A;206;216;0,028913848;0,953703704;-0,068386975
6139908;;;6140258;+;-;predicted RNA;antisense: SCO5641;236;216;0,556948563;1,092592593;0,127755547
;4738692;4737844;4737821;-;-;SCO4326;hypothetical protein;197;217;0,262444294;0,907834101;-0,139499413
6257511;6257530;6259005;6259014;+;-;SCO5735;hypothetical protein;201;217;0,09401264;0,926267281;-0,110499541
5367990;;;5367654;-;-;predicted RNA;antisense: SCO4933;209;217;0,339149674;0,963133641;-0,0541921
4182985;;;4183012;+;-;predicted RNA;-;246;217;1;1,133640553;0,180963273
2333776;;;2333789;+;-;predicted RNA;-;280;217;1;1,290322581;0,367731785
5393750;5393750;5392632;5392584;-;-;SCO4957;hypothetical protein;305;217;0,351053589;1,405529954;0,4911142
;1443908;1443255;1443231;-;-;SCO1366;hypothetical protein;164;218;0,049128128;0,752293578;-0,41063232
8564624;8564658;8564996;8565191;+;-;SCO7730;hypothetical protein;208;218;0,324062047;0,95412844;-0,067744607
7168308;7168308;7167910;;-;-;SCO6478;hypothetical protein;120;219;0,011352044;0,547945205;-0,867896464
5962008;5962095;5963102;5963102;+;-;SCO5476;oligopeptide transport integral membrane protein;212;219;0,257969169;0,96803653;-0,046866605
;7194725;7195498;7195502;+;-;SCO6501;gas vesicle synthesis protein;243;219;0,749019031;1,109589041;0,150025444
4960467;4960435;4959584;4959584;-;-;SCO4543;hypothetical protein;263;219;0,72238066;1,200913242;0,26413193
;3097464;3099401;3099401;+;-;SCO2837;hypothetical protein;329;219;0,251038538;1,502283105;0,587156714
3765757;;;3765766;+;-;predicted RNA;-;52;220;0,085781586;0,236363636;-2,080919995
213322;213427;213870;213980;+;-;SCO0220;hypothetical protein;154;220;0,055561374;0,7;-0,514573173
5991454;5991461;5992087;5992087;+;-;SCO5504;hypothetical protein;256;220;0,785409546;1,163636364;0,218640286
;6090281;6091933;6091946;+;-;SCO5586;signal recognition particle protein;278;220;0,15304592;1,263636364;0,337581359
5345751;5345741;5344860;5344812;-;-;SCO4912;aldehyde dehydrogenase;289;220;0,764076745;1,313636364;0,393565969
;3766170;3766781;3766781;+;-;SCO3401;hydroxymethyldihydropteridine pyrophosphokinase;103;221;4,12E-04;0,466063348;-1,101402032
5611156;;;5610831;-;-;predicted RNA;antisense: SCO5164;103;221;0,004022062;0,466063348;-1,101402032
786501;786591;786956;787037;+;-;SCO0744;hypothetical protein;139;221;0,042394965;0,628959276;-0,668961487
5706013;5706013;5705753;5705553;-;-;SCO5245;hypothetical protein;141;221;0,071216746;0,63800905;-0,648351207
4891221;4891231;4891992;4891995;+;-;SCO4473;cytochrome biogenesis-like protein;152;221;0,017706236;0,687782805;-0,539975046
1084326;1084395;1085219;1085266;+;-;SCO1026;transcriptional regulator;177;221;0,055936515;0,800904977;-0,320297009
6067232;6067241;6067720;6067741;+;coaD;SCO5568;phosphopantetheine adenylyltransferase;212;221;0,226617877;0,959276018;-0,059982105
3104376;3104376;3103597;3103520;-;-;SCO2843;N-acetylglucosamine-6-phosphate deacetylase;250;221;0,763540664;1,131221719;0,177881725
532330;532325;530970;;-;-;SCO0498;peptide monooxygenase;275;221;0,190537507;1,244343891;0,315385249
2146962;2146962;2147501;2147675;+;-;SCO2005;hypothetical protein;146;222;0,026352692;0,657657658;-0,604591307
3354066;3354084;3354656;3354656;+;-;SCO3061;hypothetical protein;171;222;0,062002425;0,77027027;-0,376563351
3649735;3649764;3650615;3650619;+;-;SCO3301;hypothetical protein;223;222;0,437628075;1,004504505;0,006484034
3157238;3157238;3156501;3156440;-;rph;SCO2904;ribonuclease PH;341;222;1;1,536036036;0,619212063
3979703;;;3979608;-;-;predicted RNA;-;63;223;0,005328538;0,282511211;-1,823619976
7969599;7969712;7972438;7972438;+;-;SCO7173;transcriptional regulator;151;223;7,74E-04;0,677130045;-0,562495161
4962128;4962128;4962778;;+;-;SCO4546;lipoprotein;156;223;0,026639677;0,69955157;-0,515497681
5703529;5703529;5703987;5703987;+;-;SCO5242;hypothetical protein;194;223;0,153610904;0,869955157;-0,200987058
4769703;4769703;4769020;4769020;-;-;SCO4354;hypothetical protein;199;223;0,103580859;0,892376682;-0,164275279
4440542;4440542;4439817;4439803;-;-;SCO4048;hypothetical protein;270;223;1;1,210762332;0,275915697
1621003;1621000;1619879;1619879;-;secF;SCO1515;preprotein translocase subunit SecF;305;224;0,310960635;1,361607143;0,44531051
1939010;1939010;1940242;1940412;+;-;SCO1808;phosphoserine phosphatase;147;225;0,06762135;0,653333333;-0,614108846
5072664;;;5072807;+;-;predicted RNA;-;246;225;0,94170941;1,093333333;0,128733314
1619854;1619831;1619334;1619320;-;-;SCO1514;adenine phosphoribosyltransferase;256;225;0,443529432;1,137777778;0,186218809
7018997;7019120;7019509;;+;-;SCO6358;hypothetical protein;63;226;3,15E-08;0,278761062;-1,842899039
;5339528;5337921;;-;-;SCO4906;sensor kinase;198;226;0,056161965;0,876106195;-0,190822342
3123213;3123223;3123477;3123613;+;-;SCO2866;hypothetical protein;204;226;0,345817585;0,902654867;-0,14775362
