Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM11;qValue;fold;log2(fold)
;7910084;7911703;;+;-;SCO7120;ubiquinol-cytochrome C reductase cytochrome B subunit;1;1;1;1;0
;7911841;7912686;;+;-;SCO7121;hypothetical protein;1;1;1;1;0
;7912792;7913283;;+;-;SCO7122;acetyltransferase;1;1;1;1;0
;7914627;7913374;;-;-;SCO7123;acyltransferase;1;1;1;1;0
;7917424;7914737;;-;aceE;SCO7124;pyruvate dehydrogenase subunit E1;1;1;1;1;0
;7918281;7917541;;-;-;SCO7125;hypothetical protein;1;1;1;1;0
;7918561;7919013;;+;-;SCO7126;hypothetical protein;10;15;1;0,666666667;-0,584962501
;7919627;7919133;;-;-;SCO7127;hypothetical protein;21;10;0,359691673;2,1;1,070389328
;7921208;7919673;;-;-;SCO7128;transmembrane efflux protein;1;3;1;0,333333333;-1,584962501
;7921794;7921324;;-;-;SCO7129;hypothetical protein;5;4;1;1,25;0,321928095
;7922097;7922885;;+;-;SCO7130;hypothetical protein;7;8;1;0,875;-0,192645078
;7922986;7923936;;+;-;SCO7131;lipase;27;6;7,03E-04;4,5;2,169925001
;7923955;7924674;;+;-;SCO7132;hypothetical protein;26;1;6,05E-103;26;4,700439718
;7924780;7925121;;+;-;SCO7133;hypothetical protein;2;2;1;1;0
7925351;7925356;7928127;7928127;+;-;SCO7134;transcriptional regulator;68;76;0,251702895;0,894736842;-0,160464672
;7928555;7928148;;-;-;SCO7135;hypothetical protein;1;2;1;0,5;-1
;7928742;7929485;;+;-;SCO7136;hypothetical protein;3;1;1;3;1,584962501
7932284;7932284;7929510;7929462;-;-;SCO7137;regulatory protein;82;169;3,11E-04;0,485207101;-1,043327432
;7932458;7932790;;+;-;SCO7138;hypothetical protein;1;1;1;1;0
;7932929;7934395;;+;-;SCO7139;aldehyde dehydrogenase;6;3;1;2;1
;7934492;7935322;;+;-;SCO7140;DNA-binding protein;3;3;1;1;0
;7935958;7935350;;-;-;SCO7141;hypothetical protein;11;12;1;0,916666667;-0,125530882
7936071;7936071;7936472;7936478;+;-;SCO7142;hypothetical protein;83;118;0,135552781;0,703389831;-0,507603618
;7936673;7939486;;+;-;SCO7143;transcriptional regulator;18;26;0,072950064;0,692307692;-0,530514717
;7939618;7940355;;+;-;SCO7144;ECF sigma factor;5;1;1;5;2,321928095
;7940566;7941048;;+;-;SCO7145;transcriptional regulator;1;1;1;1;0
7941058;7941058;7941408;7941421;+;-;SCO7146;regulatory protein;65;229;4,66E-08;0,283842795;-1,816835975
;7941649;7942416;;+;-;SCO7147;ketoreductase;7;8;1;0,875;-0,192645078
;7942508;7942861;;+;-;SCO7148;hypothetical protein;1;6;1;0,166666667;-2,584962501
;7942893;7943348;;+;-;SCO7149;lyase;1;2;1;0,5;-1
;7944414;7943578;;-;-;SCO7150;acetyltransferase;4;4;1;1;0
;7944613;7945416;;+;-;SCO7151;hypothetical protein;1;1;1;1;0
;7945453;7946277;;+;-;SCO7152;hypothetical protein;1;1;1;1;0
7946420;7946421;7947839;7947839;+;-;SCO7153;sugar transporter;747;479;0,641327935;1,559498956;0,641082587
7948901;7948901;7947903;7947903;-;-;SCO7154;ketol-acid reductoisomerase;215;122;0,991599171;1,762295082;0,817455512
;7949234;7950301;;+;-;SCO7155;hypothetical protein;1;1;1;1;0
;7950953;7950408;;-;-;SCO7156;hypothetical protein;1;2;1;0,5;-1
;7951531;7950950;;-;-;SCO7157;hypothetical protein;1;1;1;1;0
;7951544;7953982;;+;-;SCO7158;hypothetical protein;1;1;1;1;0
;7954049;7955986;;+;-;SCO7159;hypothetical protein;15;13;1;1,153846154;0,206450877
;7956833;7956000;;-;-;SCO7160;hypothetical protein;1;3;1;0,333333333;-1,584962501
;7957625;7956843;;-;-;SCO7161;3-oxoacyl-ACP reductase;1;1;1;1;0
;7958647;7957724;;-;-;SCO7162;oxidoreductase;1;1;1;1;0
;7959456;7958644;;-;-;SCO7163;transferase;1;1;1;1;0
;7961477;7959459;;-;-;SCO7164;hypothetical protein;1;1;1;1;0
;7962390;7961479;;-;-;SCO7165;sugar-binding integral membrane transport protein;1;1;1;1;0
;7963373;7962441;;-;-;SCO7166;sugar-transporter integral membrane protein;1;1;1;1;0
;7964647;7963370;;-;-;SCO7167;sugar-binding protein;2;1;1;2;1
7964776;7964783;7965457;7965467;+;-;SCO7168;GntR family transcriptional regulator;156;274;7,37E-04;0,569343066;-0,812629864
;7965876;7965442;;-;-;SCO7169;hypothetical protein;1;1;1;1;0
;7966015;7968375;;+;-;SCO7170;sugar hydrolase;1;1;1;1;0
7968850;7968850;7968419;7968198;-;-;SCO7171;lyase;48;43;1;1,11627907;0,158697746
7969163;7969170;7969406;7969406;+;-;SCO7172;hypothetical protein;39;41;1;0,951219512;-0,072149786
7969599;7969712;7972438;7972490;+;-;SCO7173;transcriptional regulator;151;192;0,003849045;0,786458333;-0,346557761
;7972637;7972368;;-;-;SCO7174;hypothetical protein;2;12;1;0,166666667;-2,584962501
;7972971;7973441;;+;-;SCO7175;regulator;1;1;1;1;0
;7977242;7973481;;-;-;SCO7176;peptidase;1;1;1;1;0
;7977478;7978122;;+;-;SCO7177;hypothetical protein;1;1;1;1;0
;7978110;7978478;;+;-;SCO7178;transcriptional regulator;1;3;1;0,333333333;-1,584962501
;7980885;7978957;;-;-;SCO7179;amidase;7;2;1;3,5;1,807354922
;7981423;7981070;;-;-;SCO7180;hypothetical protein;1;1;1;1;0
;7981617;7982402;;+;-;SCO7181;branched-chain amino acid ABC transporter ATP-binding protein;1;1;1;1;0
;7982399;7983112;;+;-;SCO7182;branched-chain amino acid ABC transporter ATP-binding protein;1;1;1;1;0
;7983160;7984032;;+;-;SCO7183;branched amino acid transport system permease;1;1;1;1;0
;7984035;7985084;;+;-;SCO7184;branched amino acid transport system permease;1;1;1;1;0
;7985081;7986271;;+;-;SCO7185;branched amino acid binding hypothetical protein;2;3;1;0,666666667;-0,584962501
7986335;7986335;7986640;;+;-;SCO7186;hypothetical protein;21;36;0,386303369;0,583333333;-0,777607579
;7988690;7986672;;-;-;SCO7187;lipoprotein;1;1;1;1;0
;7992590;7988871;;-;-;SCO7188;peptidase;1;1;1;1;0
;7993154;7992891;;-;-;SCO7189;hypothetical protein;5;7;1;0,714285714;-0,485426827
;7993470;7994357;;+;-;SCO7190;hypothetical protein;1;1;1;1;0
7995370;7995370;7994561;7994561;-;-;SCO7191;hypothetical protein;51;32;1;1,59375;0,672425342
;7995629;7996294;;+;-;SCO7192;sigma factor;14;9;1;1,555555556;0,637429921
7996511;7996511;7997461;7997461;+;-;SCO7193;hypothetical protein;17;39;0,014473111;0,435897436;-1,197939378
;7997836;7998651;;+;-;SCO7194;polysaccharide biosynthesis protein;9;12;1;0,75;-0,415037499
;7999371;7999105;;-;-;SCO7195;hypothetical protein;5;13;1;0,384615385;-1,378511623
;8000617;7999751;;-;-;SCO7196;ion transport integral membrane protein;10;20;1;0,5;-1
;8002337;8000799;;-;-;SCO7197;amino acid ABC transporter permease;2;2;1;1;0
;8003086;8002667;;-;-;SCO7198;regulatory protein;1;3;1;0,333333333;-1,584962501
;8003564;8003169;;-;-;SCO7199;hypothetical protein;5;16;1;0,3125;-1,678071905
8004177;8004116;8003571;8003571;-;-;SCO7200;hypothetical protein;9;41;2,24E-04;0,219512195;-2,187627003
8004250;8004272;8004748;8004748;+;-;SCO7201;transcriptional regulator;28;50;0,131763798;0,56;-0,836501268
8004799;8004831;8005571;8005571;+;-;SCO7202;hypothetical protein;14;67;3,77E-09;0,208955224;-2,258734268
;8005671;8006447;;+;-;SCO7203;hypothetical protein;10;7;1;1,428571429;0,514573173
;8007340;8007146;;-;-;SCO7204;hypothetical protein;1;1;1;1;0
8006448;8007497;8008357;8008357;+;-;SCO7205;hydrolase;18;38;0,033698771;0,473684211;-1,078002512
;8008499;8009599;;+;-;SCO7206;hypothetical protein;12;12;1;1;0
;8009646;8010506;;+;-;SCO7207;hypothetical protein;5;5;1;1;0
;8010662;8010429;;-;-;SCO7208;hypothetical protein;1;4;1;0,25;-2
;8010855;8010715;;-;-;SCO7209;hypothetical protein;1;3;1;0,333333333;-1,584962501
8010968;8010973;8011434;8011434;+;-;SCO7210;hypothetical protein;151;70;0,444003938;2,157142857;1,109121722
;8013374;8011635;;-;-;SCO7211;glycosyl hydrolase;1;2;1;0,5;-1
;8016281;8013393;;-;-;SCO7212;glycosyl hydrolase;1;1;1;1;0
;8017040;8017786;;+;-;SCO7213;hypothetical protein;17;15;1;1,133333333;0,180572246
;8019021;8017954;;-;-;SCO7214;hypothetical protein;4;4;1;1;0
8019808;8019808;8019248;8019221;-;-;SCO7215;hypothetical protein;50;35;1;1,428571429;0,514573173
8019984;8020184;8021290;;+;-;SCO7216;FecCD-family membrane transport protein;39;43;0,433827411;0,906976744;-0,140862536
;8021287;8022063;;+;-;SCO7217;iron ABC transporter ATP-binding protein;21;8;0,115347112;2,625;1,392317423
8022130;8022130;8023167;;+;-;SCO7218;iron transport lipoprotein;38;20;0,666306062;1,9;0,925999419
;8023842;8023216;;-;-;SCO7219;phosphoglycerate mutase;24;12;0,385768938;2;1
;8025947;8023944;;-;-;SCO7220;hypothetical protein;10;13;1;0,769230769;-0,378511623
;8027475;8026306;;-;-;SCO7221;polyketide synthase;7;6;1;1,166666667;0,222392421
8028512;8028512;8027802;8027802;-;-;SCO7222;TetR family transcriptional regulator;20;38;0,083779818;0,526315789;-0,925999419
;8028659;8029780;;+;-;SCO7223;monooxygenase;6;12;1;0,5;-1
;8030377;8029922;;-;-;SCO7224;hypothetical protein;1;1;1;1;0
;8030688;8031422;;+;-;SCO7225;chitinase;1;1;1;1;0
8031545;8031545;8031985;;+;-;SCO7226;hypothetical protein;44;27;0,877105128;1,62962963;0,704544116
;8031982;8033013;;+;-;SCO7227;hypothetical protein;26;5;1,26E-04;5,2;2,378511623
;8034681;8033017;;-;-;SCO7228;polysaccharide lyase;1;1;1;1;0
;8035697;8034753;;-;-;SCO7229;hypothetical protein;6;8;1;0,75;-0,415037499
8035811;8035811;8036500;;+;-;SCO7230;two-component system response regulator;33;39;0,605284055;0,846153846;-0,2410081
;8036497;8038008;;+;-;SCO7231;two-component system sensor kinase;11;12;1;0,916666667;-0,125530882
;8038005;8038640;;+;-;SCO7232;hypothetical protein;9;23;0,056971374;0,391304348;-1,353636955
8038819;8038819;8041623;;+;-;SCO7233;hypothetical protein;153;28;1,01E-09;5,464285714;2,450032921
;8041721;8043442;;+;-;SCO7234;cytochrome C oxidase polypeptide I;12;6;1;2;1
;8043439;8043849;;+;-;SCO7235;hypothetical protein;3;3;1;1;0
;8045489;8043825;;-;-;SCO7236;ubiquinol-cytochrome C reductase cytochrome subunit B;19;9;0,543542266;2,111111111;1,078002512
8045923;8045923;8045564;8045523;-;-;SCO7237;hypothetical protein;108;101;0,964651095;1,069306931;0,096676019
8046083;8046083;8046460;8046460;+;-;SCO7238;hypothetical protein;57;52;1;1,096153846;0,132450296
;8046501;8047403;;+;-;SCO7239;hypothetical protein;21;11;0,567583194;1,909090909;0,932885804
;8047425;8049662;;+;-;SCO7240;Ser/Thr protein kinase;3;8;1;0,375;-1,415037499
;8049672;8051294;;+;-;SCO7241;oxidoreductase;3;1;1;3;1,584962501
;8051378;8051503;;+;-;SCO7242;hypothetical protein;2;1;1;2;1
;8053336;8051543;;-;-;SCO7243;hypothetical protein;1;1;1;1;0
;8053492;8055009;;+;-;SCO7244;acyl-CoA synthetase;10;6;1;1,666666667;0,736965594
;8055078;8055983;;+;-;SCO7245;hydrolase;1;3;1;0,333333333;-1,584962501
8056005;8056020;8056262;8056346;+;-;SCO7246;hypothetical protein;374;379;0,37413791;0,986807388;-0,019159578
8056347;8056347;8057249;8057249;+;-;SCO7247;hypothetical protein;74;55;1;1,345454545;0,428093652
;8057268;8057888;;+;-;SCO7248;hypothetical protein;2;3;1;0,666666667;-0,584962501
8057947;8057947;8058444;8058513;+;-;SCO7249;hypothetical protein;193;242;0,074738179;0,797520661;-0,3264062
;8060385;8058466;;-;-;SCO7250;hypothetical protein;12;7;1;1,714285714;0,777607579
;8061733;8060696;;-;-;SCO7251;hypothetical protein;10;17;1;0,588235294;-0,765534746
8062122;8062135;8063643;8063643;+;-;SCO7252;regulatory protein;84;71;0,715875521;1,183098592;0,242570303
;8064979;8063663;;-;-;SCO7253;hypothetical protein;4;11;1;0,363636364;-1,459431619
;8066280;8065252;;-;-;SCO7254;myo-inositol dehydrogenase;11;10;1;1,1;0,137503524
;8067498;8066404;;-;-;SCO7255;hypothetical protein;22;9;0,106626189;2,444444444;1,289506617
;8069211;8067580;;-;-;SCO7256;protease;9;19;1;0,473684211;-1,078002512
;8069445;8070158;;+;-;SCO7257;hypothetical protein;1;3;1;0,333333333;-1,584962501
8070703;8070691;8070206;8070205;-;-;SCO7258;hypothetical protein;158;156;0,575192328;1,012820513;0,018378529
;8070834;8071793;;+;-;SCO7259;hypothetical protein;2;2;1;1;0
8072089;8072074;8071805;8071804;-;-;SCO7260;hypothetical protein;162;206;0,192674833;0,786407767;-0,346650524
8072660;8072654;8072211;8072196;-;-;SCO7261;hypothetical protein;44;39;1;1,128205128;0,1740294
;8072945;8073109;;+;-;SCO7262;hypothetical protein;1;1;1;1;0
;8073282;8074172;;+;-;SCO7263;chitinase;1;1;1;1;0
;8074183;8075100;;+;-;SCO7264;oxidoreductase;3;7;1;0,428571429;-1,222392421
;8076074;8075475;8074984;-;-;SCO7265;hypothetical protein;34;32;1;1,0625;0,087462841
;8076808;8076071;;-;-;SCO7266;3-oxoacyl-ACP reductase;21;17;1;1,235294118;0,304854582
8077029;8077041;8077436;8077436;+;-;SCO7267;hypothetical protein;30;85;0,002773997;0,352941176;-1,502500341
8077471;8077471;8078550;;+;-;SCO7268;adenosine deaminase;53;26;0,548580976;2,038461538;1,027480736
8079047;8079047;8078532;8078532;-;-;SCO7269;hypothetical protein;53;33;1;1,606060606;0,683526335
8079972;8079972;8079088;8079088;-;-;SCO7270;transcriptional regulator;15;31;0,045397863;0,483870968;-1,047305715
;8080134;8081093;8081093;+;-;SCO7271;ion channel subunit;98;40;0,232196721;2,45;1,292781749
;8081558;8081175;;-;-;SCO7272;isomerase;15;14;1;1,071428571;0,099535674
;8081893;8082303;;+;-;SCO7273;hypothetical protein;1;2;1;0,5;-1
;8083531;8082329;;-;-;SCO7274;hypothetical protein;5;7;1;0,714285714;-0,485426827
;8084169;8083750;;-;-;SCO7275;hypothetical protein;10;17;1;0,588235294;-0,765534746
;8084750;8084166;;-;-;SCO7276;hypothetical protein;14;27;0,174289143;0,518518519;-0,94753258
8084891;8084920;8085375;8085421;+;-;SCO7277;regulator protein;268;380;0,001304414;0,705263158;-0,503766418
8086317;8086287;8085400;8085392;-;-;SCO7278;RNA polymerase sigma factor;365;296;0,437561921;1,233108108;0,302299288
8086495;8086495;8086968;;+;-;SCO7279;DNA-binding protein;35;41;0,781609306;0,853658537;-0,228268988
;8087622;8087020;;-;-;SCO7280;ATP-dependent Clp protease proteolytic subunit 2;10;16;1;0,625;-0,678071905
;8088277;8087624;;-;-;SCO7281;ATP-dependent Clp protease proteolytic subunit;6;1;1;6;2,584962501
;8088496;8088978;;+;-;SCO7282;DNA-binding protein;1;1;1;1;0
;8089106;8089903;;+;-;SCO7283;hydroxylase;1;2;1;0,5;-1
8089935;8089935;8090642;8090683;+;-;SCO7284;ribonuclease H;122;175;0,026932835;0,697142857;-0,520473774
;8090745;8092010;;+;-;SCO7285;hydroxylase;21;28;0,246139097;0,75;-0,415037499
8092023;8092023;8093006;8093178;+;-;SCO7286;oxidoreducatse;644;375;0,788976778;1,717333333;0,780170093
;8093387;8093034;8093034;-;-;SCO7287;hypothetical protein;44;20;0,280682748;2,2;1,137503524
8093381;8093542;8094045;8094045;+;-;SCO7288;hypothetical protein;72;71;0,810627104;1,014084507;0,020177882
;8094562;8094134;;-;-;SCO7289;regulator;30;17;0,629778967;1,764705882;0,819427754
8095633;8095633;8094656;;-;-;SCO7290;dehydrogenase;41;24;0,858456244;1,708333333;0,772589504
;8097306;8095690;;-;-;SCO7291;Ser/Thr protein kinase;9;10;1;0,9;-0,152003093
;8098413;8097454;;-;-;SCO7292;threonine dehydratase;35;31;1;1,129032258;0,175086707
8099116;8099116;8098439;8098439;-;-;SCO7293;hypothetical protein;107;70;1;1,528571429;0,612183969
;8100432;8099128;;-;-;SCO7294;hypothetical protein;5;8;1;0,625;-0,678071905
;8103490;8100524;;-;-;SCO7295;LuxR family transcriptional regulator;17;36;8,51E-04;0,472222222;-1,08246216
;8103910;8103557;8103557;-;-;SCO7296;hypothetical protein;152;68;0,2527732;2,235294118;1,160464672
;8105400;8103907;;-;-;SCO7297;two-component sensor histidine kinase;77;42;1;1,833333333;0,874469118
8107112;8107073;8105397;;-;-;SCO7298;thioredoxin reductase;79;48;1;1,645833333;0,718818247
8107218;8107218;8108156;8108156;+;-;SCO7299;stress-inducible protein;115;111;0,426444211;1,036036036;0,051074185
8109414;8109405;8108173;8108081;-;-;SCO7300;hypothetical protein;85;47;1;1,808510638;0,854802084
8110182;8110161;8109415;8109415;-;-;SCO7301;hypothetical protein;55;44;1;1,25;0,321928095
;8110872;8110240;;-;-;SCO7302;hypothetical protein;3;10;1;0,3;-1,736965594
;8111066;8111647;;+;-;SCO7303;TetR family transcriptional regulator;3;20;1;0,15;-2,736965594
;8111687;8113360;;+;-;SCO7304;FAD-binding dehydrogenase;15;14;1;1,071428571;0,099535674
;8113747;8113394;;-;-;SCO7305;hypothetical protein;26;10;0,174469809;2,6;1,378511623
;8114060;8113809;;-;-;SCO7306;regulatory protein;35;18;0,444003938;1,944444444;0,959358016
;8115087;8114185;;-;-;SCO7307;chromosome replication initiation inhibitor protein;16;23;0,402499741;0,695652174;-0,523561956
;8115165;8115779;;+;-;SCO7308;membrane transport protein;3;3;1;1;0
;8115853;8117187;;+;-;SCO7309;membrane transport protein;13;9;1;1,444444444;0,530514717
;8117650;8117195;;-;-;SCO7310;regulatory protein;3;7;1;0,428571429;-1,222392421
8119483;8119483;8118005;8117953;-;-;SCO7311;amino acid decarboxylase;31;26;1;1,192307692;0,253756592
8119746;8119746;8119513;8119484;-;-;SCO7312;hypothetical protein;49;64;0,682352342;0,765625;-0,385290156
;8119902;8120348;;+;-;SCO7313;hypothetical protein;1;2;1;0,5;-1
8120541;8120541;8121440;8121440;+;-;SCO7314;RNA polymerase sigma factor;56;20;0,062619944;2,8;1,485426827
;8121460;8121699;;+;-;SCO7315;hypothetical protein;32;8;0,020448097;4;2
;8121760;8122602;;+;-;SCO7316;hypothetical protein;26;4;2,56E-08;6,5;2,700439718
;8122631;8123065;;+;-;SCO7317;hypothetical protein;24;10;0,186511353;2,4;1,263034406
8125396;8125347;8123089;8122943;-;-;SCO7318;hypothetical protein;149;245;2,13E-04;0,608163265;-0,717469419
8127054;8126915;8125470;8125400;-;-;SCO7319;oxidoreductase;77;42;1;1,833333333;0,874469118
;8128797;8127055;8127055;-;-;SCO7320;hypothetical protein;29;48;0,022403217;0,604166667;-0,726981506
;8129858;8128794;;-;-;SCO7321;hypothetical protein;59;85;0,048821789;0,694117647;-0,526747887
;8130298;8129858;;-;-;SCO7322;anti-sigma factor;125;117;0,780479765;1,068376068;0,095419565
;8130729;8130298;;-;-;SCO7323;anti-sigma factor antagonist;137;205;0,042247279;0,668292683;-0,581448017
8131687;8131625;8130726;;-;-;SCO7324;regulatory protein;267;308;0,124722165;0,866883117;-0,206090609
8132219;8132178;8131786;8131689;-;-;SCO7325;anti-sigma factor antagonist;334;209;1;1,598086124;0,67634516
;8134770;8132296;;-;-;SCO7326;hypothetical protein;16;30;0,010063191;0,533333333;-0,906890596
8138813;8138762;8134767;;-;-;SCO7327;two-component system sensory histidine kinase;24;44;5,10E-04;0,545454545;-0,874469118
;8139467;8139033;;-;-;SCO7328;regulatory protein;13;20;1;0,65;-0,621488377
;8141513;8139603;;-;-;SCO7329;long-chain-fatty-acid-CoA ligase;1;2;1;0,5;-1
;8141668;8141904;;+;-;SCO7330;hypothetical protein;1;3;1;0,333333333;-1,584962501
;8143021;8141930;;-;-;SCO7331;carboxylate-amine ligase;19;31;0,104917969;0,612903226;-0,706268797
;8145319;8143094;;-;-;SCO7332;glycogen branching protein;4;1;1;4;2
;8146684;8145323;;-;-;SCO7333;hypothetical protein;1;1;1;1;0
;8148431;8146713;;-;-;SCO7334;trehalose synthase;1;1;1;1;0
;8150437;8148428;;-;-;SCO7335;alpha-amylase;1;1;1;1;0
;8150771;8150499;;-;-;SCO7336;hypothetical protein;1;2;1;0,5;-1
;8151064;8151579;;+;-;SCO7337;hypothetical protein;1;1;1;1;0
;8151576;8153723;;+;-;SCO7338;glycogen debranching protein;1;1;1;1;0
;8154562;8153726;;-;-;SCO7339;hypothetical protein;19;11;0,584105612;1,727272727;0,788495895
;8154652;8155017;;+;-;SCO7340;hypothetical protein;1;1;1;1;0
;8155756;8154965;;-;-;SCO7341;RNA polymerase secondary sigma factor;1;1;1;1;0
8156060;8156060;8156584;8156584;+;-;SCO7342;hypothetical protein;46;61;0,308107712;0,754098361;-0,407175382
;8157545;8156604;;-;-;SCO7343;porphobilinogen deaminase;26;26;1;1;0
;8158389;8157613;;-;-;SCO7344;hypothetical protein;1;1;1;1;0
;8159511;8158531;;-;-;SCO7345;ATP-dependent DNA ligase;1;1;1;1;0
;8161062;8159608;;-;-;SCO7346;membrane transport protein;1;1;1;1;0
8161279;8161299;8161964;8162026;+;-;SCO7347;hypothetical protein;112;169;0,022889415;0,662721893;-0,593524514
;8162315;8162202;;-;-;SCO7348;hypothetical protein;1;2;1;0,5;-1
;8162506;8162393;;-;-;SCO7349;hypothetical protein;1;1;1;1;0
;8163794;8162598;;-;-;SCO7350;membrane efflux protein;1;1;1;1;0
;8163849;8164718;;+;-;SCO7351;AraC family transcription regulator;3;6;1;0,5;-1
;8164751;8165131;;+;-;SCO7352;hypothetical protein;19;13;1;1,461538462;0,547487795
;8165128;8165595;;+;-;SCO7353;hypothetical protein;20;17;1;1,176470588;0,234465254
;8165621;8168029;;+;-;SCO7354;hypothetical protein;5;8;1;0,625;-0,678071905
8168759;8168703;8168062;8168062;-;-;SCO7355;hypothetical protein;39;25;1;1,56;0,641546029
;8169590;8168760;;-;-;SCO7356;oxidoreductase;73;35;0,523559334;2,085714286;1,060541542
;8169703;8170689;;+;-;SCO7357;dioxygenase;9;8;1;1,125;0,169925001
;8172222;8170720;;-;-;SCO7358;hypothetical protein;22;21;0,943962764;1,047619048;0,067114196
8173093;8173069;8172314;8172280;-;-;SCO7359;hydrolase;55;43;1;1,279069767;0,355094959
8173721;8173721;8173119;8173101;-;-;SCO7360;hypothetical protein;88;75;1;1,173333333;0,230612928
;8173887;8175416;;+;-;SCO7361;DNA-binding protein;14;27;0,032919706;0,518518519;-0,94753258
8176679;8176611;8175571;8175346;-;-;SCO7362;oxidoreductase;86;35;0,198950518;2,457142857;1,296981738
8177471;8177471;8176680;;-;-;SCO7363;oxidoreductase;55;18;0,026598826;3,055555556;1,611434712
8178186;8178186;8177482;8177482;-;-;SCO7364;TetR family transcriptional regulator;13;35;0,018155048;0,371428571;-1,428843299
;8178292;8178615;;+;-;SCO7365;hypothetical protein;1;1;1;1;0
;8178701;8179468;;+;-;SCO7366;hypothetical protein;24;17;1;1,411764706;0,497499659
;8180842;8179502;;-;-;SCO7367;membrane efflux protein;3;8;1;0,375;-1,415037499
;8181049;8181612;;+;-;SCO7368;hypothetical protein;8;13;1;0,615384615;-0,700439718
;8182973;8181660;;-;-;SCO7369;transmembrane transport protein;9;24;0,005882128;0,375;-1,415037499
;8183344;8184384;;+;-;SCO7370;NAD-dependent dehydratase;1;5;1;0,2;-2,321928095
8185071;8185071;8184508;8184494;-;-;SCO7371;hypothetical protein;122;52;0,242809831;2,346153846;1,230297619
;8185685;8185152;;-;-;SCO7372;hypothetical protein;9;3;1;3;1,584962501
;8186332;8185841;;-;-;SCO7373;hypothetical protein;6;2;1;3;1,584962501
;8188821;8186329;;-;-;SCO7374;nitrate reductase NarB (fragment);9;4;1;2,25;1,169925001
;8188898;8189692;;+;-;SCO7375;acetyltransferase;1;1;1;1;0
;8190453;8189725;;-;-;SCO7376;hypothetical protein;14;17;1;0,823529412;-0,280107919
